"_id","_data_ingestion_id","_created_at","_updated_at","_geom","_geog","co_entidade","nu_ano_censo","sg_uf","co_municipio","no_municipio","no_distrito","co_distrito","no_entidade","tp_localizacao","tp_localizacao_diferenciada","ds_endereco","nu_endereco","ds_complemento","no_bairro","co_cep","fonte_geo","tipo_geo","latitude","longitude","cd_setor_2022"
"103402",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000984C158C4A5247C033C4B12E6EB337C0","0101000020E6100000984C158C4A5247C033C4B12E6EB337C0","35183842","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV PINGO DE GENTE","1","0","JOSE FLAVIO PEREIRA","200",NULL,"PARQUE DOROTEIA","4474220","Catálogo de Escolas - agosto/2024","0","-23.7009","-46.6429","355030858000288"
"103412",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006374E558835247C0EBA463737AB337C0","0101000020E61000006374E558835247C0EBA463737AB337C0","35566020","2024","SP","3550308","São Paulo","Pedreira","355030858","WALTER LERNER PROFESSOR","1","0","DOS CALANGOS","60","RUA","PARQUE DOROTEIA","4474270","Catálogo de Escolas - agosto/2024","0","-23.7010872","-46.6446334","355030858000288"
"103135",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000007767EDB60B5347C0AAEFFCA204B137C0","0101000020E61000007767EDB60B5347C0AAEFFCA204B137C0","35006527","2024","SP","3550308","São Paulo","Pedreira","355030858","CEI INDIR NAIR TADIELLO GRACIOSO","1","0","PADRE AUGUSTO LOMBARDI","20",NULL,"VILA MISSIONARIA","4430340","CEM 2022","0","-23.691477","-46.648795","355030858000294"
"103117",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C1E3DBBB065347C0F4311F10E8B037C0","0101000020E6100000C1E3DBBB065347C0F4311F10E8B037C0","35010304","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEF JOAO ERNESTO DE SOUZA CAMPOS PROF","1","0","MONSENHOR JOSE MARINONI","22",NULL,"VILA MISSIONARIA","4430350","Google 2025","1","-23.691041","-46.648643","355030858000294"
"103138",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000007FB8509E1E5447C0D9F7979306B137C0","0101000020E61000007FB8509E1E5447C0D9F7979306B137C0","35257813","2024","SP","3550308","São Paulo","Pedreira","355030858","CENTRO EDUCACIONAL ASSISTENCIAL PROFISSIONALIZANTE CEAP","1","0","JOSE VIEIRA MARTINS","270","RUA","JARDIM ITAPURA","4466025","Catálogo de Escolas - agosto/2024","0","-23.6915066","-46.6571844","355030858000295"
"103156",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C0C9DBB6145447C0A6BA5F8930B137C0","0101000020E6100000C0C9DBB6145447C0A6BA5F8930B137C0","35005941","2024","SP","3550308","São Paulo","Pedreira","355030858","COLEGIO CAMINHOS E COLINAS","1","0","JOSE VIEIRA MARTINS","270",NULL,"PEDREIRA","4466025","Catálogo de Escolas - agosto/2024","0","-23.69214686","-46.65688215","355030858000295"
"103243",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000006B2BF697DD5347C0FD87F4DBD7B137C0","0101000020E61000006B2BF697DD5347C0FD87F4DBD7B137C0","35053855","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEF JOAO SUSSUMU HIRATA DEP","1","0","DO ALVARENGA","2113",NULL,"JARDIM OFELIA","4467000","Catálogo de Escolas - agosto/2024","0","-23.6947","-46.6552","355030858000296"
"103225",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000096438B6CE75347C08B6CE7FBA9B137C0","0101000020E610000096438B6CE75347C08B6CE7FBA9B137C0","35183738","2024","SP","3550308","São Paulo","Pedreira","355030858","CEI INDIR MARIA ESTEFANO MALUF","1","0","DOM JOAO BATISTA NERI","381",NULL,"JARDIM ITAPURA","4467050","Catálogo de Escolas - agosto/2024","0","-23.694","-46.6555","355030858000296"
"103220",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000001CF80780E05347C05BAB8779A0B137C0","0101000020E61000001CF80780E05347C05BAB8779A0B137C0","35223256","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEI ARTHUR BAPTISTA DA LUZ","1","0","CUNHA MENDES","90",NULL,"JARDIM ITAPURA","4467110","Catálogo de Escolas - agosto/2024","0","-23.6938549","-46.6552887","355030858000296"
"103497",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D122DBF97E5247C014AE47E17AB437C0","0101000020E6100000D122DBF97E5247C014AE47E17AB437C0","35056583","2024","SP","3550308","São Paulo","Pedreira","355030858","CEU EMEI ALVARENGA","1","0","DO ALVARENGA","3752",NULL,"BALNEARIO SAO FRANCISCO","4474340","Catálogo de Escolas - agosto/2024","0","-23.705","-46.6445","355030858000315"
"103498",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D122DBF97E5247C014AE47E17AB437C0","0101000020E6100000D122DBF97E5247C014AE47E17AB437C0","35056704","2024","SP","3550308","São Paulo","Pedreira","355030858","CEU CEI ALVARENGA","1","0","DO ALVARENGA","3752",NULL,"BALNEARIO SAO FRANCISCO","4474340","Catálogo de Escolas - agosto/2024","0","-23.705","-46.6445","355030858000315"
"103499",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D122DBF97E5247C014AE47E17AB437C0","0101000020E6100000D122DBF97E5247C014AE47E17AB437C0","35455635","2024","SP","3550308","São Paulo","Pedreira","355030858","CEU AT COMPL ALVARENGA","1","0","DO ALVARENGA","3752",NULL,"BALNEARIO SAO FRANCISCO","4474340","Catálogo de Escolas - agosto/2024","0","-23.705","-46.6445","355030858000315"
"103504",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FDC884CA855247C04D3406A581B437C0","0101000020E6100000FDC884CA855247C04D3406A581B437C0","35056571","2024","SP","3550308","São Paulo","Pedreira","355030858","CEU EMEF PAULO GONCALO DOS SANTOS PROF","1","0","DO ALVARENGA","3752",NULL,"BALNEARIO SAO FRANCISCO","4474340","Catálogo de Escolas - agosto/2024","0","-23.70510322","-46.64470798","355030858000315"
"103807",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005F61C1FD805147C004745FCE6CB737C0","0101000020E61000005F61C1FD805147C004745FCE6CB737C0","35008088","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV ELOYSE I","1","0","PADRE RAMON ORTIZ","14",NULL,"ELDORADO","4477100","CEM 2022","0","-23.716504","-46.636749","355030858000345"
"103683",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C5AEEDED965447C00F0F61FC34B637C0","0101000020E6100000C5AEEDED965447C00F0F61FC34B637C0","35007632","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV ELOYSE II","1","0","PAULO DE SOUZA SANTOS","126",NULL,"JARDIM BANDEIRANTES","4470263","CEM 2022","0","-23.711746","-46.660856","355030858000351"
"103386",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DDEC0F94DB5047C006685BCD3AB337C0","0101000020E6100000DDEC0F94DB5047C006685BCD3AB337C0","35006162","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV VO MARIA VENANCIO","1","0","TOMMASO GIORDANI","18","ESQUINA COM RUA DOS","VILA GUACURI","4475210","CEM 2022","0","-23.700116","-46.631701","355030858000355"
"103729",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000011AF46D15E5147C02B55FDA5A0B637C0","0101000020E610000011AF46D15E5147C02B55FDA5A0B637C0","35004959","2024","SP","3550308","São Paulo","Pedreira","355030858","LUIZA MARCELINA BRANCA CHAIB","1","0","ESTRADA DO ALVARENGA","5110",NULL,"BALNEARIO SAO FRANCISCO","4474340","Catálogo de Escolas - agosto/2024","0","-23.7133888","-46.6357061","355030858000362"
"103733",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005F910486515147C08E739B70AFB637C0","0101000020E61000005F910486515147C08E739B70AFB637C0","35437050","2024","SP","3550308","São Paulo","Pedreira","355030858","ROSA INES BORNIA MOREIRA PROFESSORA","1","0","DO ALVARENGA","5112","RUA","SETE PRAIAS","4476050","Catálogo de Escolas - agosto/2024","0","-23.7136145","-46.6353004","355030858000362"
"103136",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A1D634EF385547C01B2FDD2406B137C0","0101000020E6100000A1D634EF385547C01B2FDD2406B137C0","35053879","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEF MANOEL CARLOS DE FIGUEIREDO FERRAZ DES","1","0","PROFESSOR CORREA BRITO","355",NULL,"JARDIM DA PEDREIRA","4468055","Catálogo de Escolas - agosto/2024","0","-23.6915","-46.6658","355030858000367"
"103334",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000575EF23FF95547C0E2CD1ABCAFB237C0","0101000020E6100000575EF23FF95547C0E2CD1ABCAFB237C0","35010302","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEF MANUEL BORBA GATO","1","0","DO ALVARENGA","179",NULL,"JARDIM DA PEDREIRA","4462000","Google 2025","1","-23.697994","-46.671669","355030858000386"
"103224",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000003414D2753C5647C075C0BF52A7B137C0","0101000020E61000003414D2753C5647C075C0BF52A7B137C0","35107612","2024","SP","3550308","São Paulo","Pedreira","355030858","COLEGIO ADVENTISTA DE PEDREIRA","1","0","INOCENCIO DE CAMARGO","71","RUA","PEDREIRA","4459010","Catálogo de Escolas - agosto/2024","0","-23.6939594","-46.6737201","355030858000387"
"103272",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005C8FC2F5285447C01904560E2DB237C0","0101000020E61000005C8FC2F5285447C01904560E2DB237C0","35336661","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV SAO FRANCISCO DE ASSIS CEI","1","0","ARNOLDO MATTERS","22",NULL,"BALNEARIO MAR PAULISTA","4464120","Catálogo de Escolas - agosto/2024","0","-23.696","-46.6575","355030858000398"
"103429",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DA8F1491615147C066FA25E2ADB337C0","0101000020E6100000DA8F1491615147C066FA25E2ADB337C0","35005068","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV CANTINHO COLORIDO I","1","0","ALDO JOAO RINALDI","240",NULL,"JARDIM RUBILENE","4475440","CEM 2022","0","-23.701872","-46.63579","355030858000413"
"103424",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B28174B1695147C0446FF1F09EB337C0","0101000020E6100000B28174B1695147C0446FF1F09EB337C0","35005775","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV PRINCESA ISABEL III","1","0","RODOLFO LASSALA FREIRE","295",NULL,"JARDIM RUBILENE","4475370","CEM 2022","0","-23.701644","-46.636038","355030858000413"
"103337",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000CC5EB69DB65047C0FBAE08FEB7B237C0","0101000020E6100000CC5EB69DB65047C0FBAE08FEB7B237C0","35445548","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEF AMELIA RODRIGUES DE OLIVEIRA PROFA","1","0","DOS BOROS","S/N",NULL,"VILA GUACURI","4475230","CEM 2022","0","-23.69812","-46.630573","355030858000420"
"103303",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D93D7958A85547C01895D40968B237C0","0101000020E6100000D93D7958A85547C01895D40968B237C0","35311571","2024","SP","3550308","São Paulo","Pedreira","355030858","CEI INDIR PEDREIRA","1","0","DO ALVARENGA","420",NULL,"JARDIM PEDREIRA","4462000","Catálogo de Escolas - agosto/2024","0","-23.6969","-46.6692","355030858000462"
"103288",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000AF08FEB7925547C0D6E6FF5547B237C0","0101000020E6100000AF08FEB7925547C0D6E6FF5547B237C0","35010097","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV ILHA DO SOL","1","0","DO ALVARENGA","500","ANTIGO 5064","BALNEARIO SAO FRANCISCO","4474340","Google 2025","1","-23.696401","-46.66854","355030858000462"
"103747",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C139234A7B5347C0D712F241CFB637C0","0101000020E6100000C139234A7B5347C0D712F241CFB637C0","35566548","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV MONT SINAI I","1","0","INDEPENDENCIA","180",NULL,"JARDIM APURA","4470010","Catálogo de Escolas - agosto/2024","0","-23.7141","-46.6522","355030858000467"
"103756",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DC48D922695347C09EEA909BE1B637C0","0101000020E6100000DC48D922695347C09EEA909BE1B637C0","35006120","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV AMOR PERFEITO","1","0","INDEPENDENCIA","145",NULL,"JARDIM APURA","4470010","CEM 2022","0","-23.71438","-46.651646","355030858000468"
"103765",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DF180280635347C045BC75FEEDB637C0","0101000020E6100000DF180280635347C045BC75FEEDB637C0","35579300","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV MONT SINAI III","1","0","INDEPENDENCIA","180","A","JARDIM APURA","4470010","CEM 2022","0","-23.714569","-46.651474","355030858000468"
"103612",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000000740DCD5AB5447C071CCB22781B537C0","0101000020E61000000740DCD5AB5447C071CCB22781B537C0","35006345","2024","SP","3550308","São Paulo","Pedreira","355030858","EMEI JARDIM APURA","1","0","CAMILO ANGLERIA","314",NULL,"JARDIM BANDEIRANTES","4470310","CEM 2022","0","-23.709002","-46.661494","355030858000501"
"103610",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B80721205F5447C07DAEB6627FB537C0","0101000020E6100000B80721205F5447C07DAEB6627FB537C0","35005771","2024","SP","3550308","São Paulo","Pedreira","355030858","CR P CONV SOCIAL BOM JESUS","1","0","ELOI DUTRA","500",NULL,"JARDIM BANDEIRANTES","4470270","CEM 2022","0","-23.708975","-46.659153","355030858000501"
"95193",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000037FDD98F144347C06CCCEB88438637C0","0101000020E610000037FDD98F144347C06CCCEB88438637C0","35421561","2024","SP","3550308","São Paulo","Vila Matilde","355030891","ESC PART PITUCHINHOS","1","0","RUA EVANS","193",NULL,"VILA ESPERANCA","3648020","Google 2025","1","-23.524468","-46.524065","355030859000006"
"95182",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000F0F96184F04247C067F2CD36378637C0","0101000020E6100000F0F96184F04247C067F2CD36378637C0","35007016","2024","SP","3550308","São Paulo","Penha","355030859","CR P CONV CARROSSEL","1","0","OTILIA","749",NULL,"VILA ESPERANCA","3649000","CEM 2022","0","-23.52428","-46.522965","355030859000006"
"95119",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000007AE063B0E24247C0B4AD669DF18537C0","0101000020E61000007AE063B0E24247C0B4AD669DF18537C0","35008841","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART CARDOSO DE FARIA COLEGIO","1","0","OTILIA","889",NULL,"VILA ESPERANCA","3649000","CEM 2022","0","-23.523218","-46.522543","355030859000006"
"95223",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FAEDEBC0394347C066666666668637C0","0101000020E6100000FAEDEBC0394347C066666666668637C0","35442173","2024","SP","3550308","São Paulo","Penha","355030859","CR P CONV CAMINHANDO PARA O FUTURO","1","0","TOBIARAS","46",NULL,"VILA ESPERANCA","3649030","Catálogo de Escolas - agosto/2024","0","-23.525","-46.5252","355030859000007"
"95023",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B18E3E41BD4247C0D3C1FA3F878537C0","0101000020E6100000B18E3E41BD4247C0D3C1FA3F878537C0","35002410","2024","SP","3550308","São Paulo","Penha","355030859","THEODOMIRO EMERIQUE PROFESSOR","1","0","UICO","533","RUA","VILA MARIETA","3621020","Catálogo de Escolas - agosto/2024","0","-23.521595","-46.5214006","355030859000001"
"95173",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000018CB9992514247C0BB4F4475298637C0","0101000020E610000018CB9992514247C0BB4F4475298637C0","35002574","2024","SP","3550308","São Paulo","Penha","355030859","CUSTODIO JOSE DE MELLO ALMIRANTE","1","0","ALICANTE","483","RUA","VILA GRANADA","3654010","Catálogo de Escolas - agosto/2024","0","-23.5240701","-46.5181144","355030859000004"
"95094",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A514747B494247C09D8AAFD1CD8537C0","0101000020E6100000A514747B494247C09D8AAFD1CD8537C0","35002422","2024","SP","3550308","São Paulo","Penha","355030859","GABRIEL ORTIZ PROFESSOR","1","0","AMADOR BUENO DA VEIGA","2932","AVENIDA","PENHA DE FRANCA","3652000","Catálogo de Escolas - agosto/2024","0","-23.5226718","-46.5178675","355030859000013"
"95272",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005EBA490C024347C09F3C2CD49A8637C0","0101000020E61000005EBA490C024347C09F3C2CD49A8637C0","35461520","2024","SP","3550308","São Paulo","Vila Matilde","355030891","CR P CONV CAMINHANDO PARA O FUTURO II","1","0","PADRE HIPOLITO","99",NULL,"VILA MATILDE","3511030","Catálogo de Escolas - agosto/2024","0","-23.5258","-46.5235","355030859000018"
"95323",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000AEA0C442084347C053848A60D28637C0","0101000020E6100000AEA0C442084347C053848A60D28637C0","35568788","2024","SP","3550308","São Paulo","Penha","355030859","SANCHES COLEGIO","1","0","OTILIA","429","ESQUINA A RUA HELOIS","VILA ESPERANCA","3649000","Catálogo de Escolas - agosto/2024","0","-23.5266476","-46.5236896","355030859000018"
"94916",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000034A2B437F84247C0F758FAD0058537C0","0101000020E610000034A2B437F84247C0F758FAD0058537C0","35164422","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART VIRTUAL COLEGIO DE EDUCACAO INFANTIL","1","0","TOUTINEGRA","105",NULL,"VILA MARIETA","3621030","Catálogo de Escolas - agosto/2024","0","-23.51962","-46.5232","355030859000023"
"95117",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000401361C3D34147C07AE3A430EF8537C0","0101000020E6100000401361C3D34147C07AE3A430EF8537C0","35583315","2024","SP","3550308","São Paulo","Penha","355030859","CR P CONV DANDINHA II","1","0","ITINGUCU","68","70","VILA RE","3658000","CEM 2022","0","-23.523181","-46.514275","355030859000028"
"94762",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005DDC4603784347C0A3923A014D8437C0","0101000020E61000005DDC4603784347C0A3923A014D8437C0","35237693","2024","SP","3550308","São Paulo","Penha","355030859","CEI DIRET VILA SALETE","1","0","COATIMIRIM","S/N",NULL,"VILA MARIETA","3617190","Catálogo de Escolas - agosto/2024","0","-23.5168","-46.5271","355030859000040"
"95178",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000BD18CA89764147C0DB696B44308637C0","0101000020E6100000BD18CA89764147C0DB696B44308637C0","35266188","2024","SP","3550308","São Paulo","Penha","355030859","ESCOLA DE EDUCACAO INFANTIL URSINHO ALEGRE","1","0","RUA GUARANESIA","373",NULL,"VILA RE","3656000","Google 2025","1","-23.524174","-46.51143","355030859000043"
"95277",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000E14790A56A4147C0F78F2A2F9E8637C0","0101000020E6100000E14790A56A4147C0F78F2A2F9E8637C0","35168841","2024","SP","3550308","São Paulo","Penha","355030859","COLEGIO RENASCER","1","0","EUNICE","123","RUA","VILA GRANADA","3656020","Catálogo de Escolas - agosto/2024","0","-23.5258512","-46.5110671","355030859000043"
"94884",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C12ACD9CE44347C0A71BCD36DC8437C0","0101000020E6100000C12ACD9CE44347C0A71BCD36DC8437C0","35157089","2024","SP","3550308","São Paulo","Penha","355030859","UNIAO PAULISTA COLEGIO","1","0","JULIO RINALDI","230","RUA","PENHA","3615030","Catálogo de Escolas - agosto/2024","0","-23.5189852","-46.5304142","355030859000052"
"94691",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000EE2B6A8BC64347C08CC11E6EE28337C0","0101000020E6100000EE2B6A8BC64347C08CC11E6EE28337C0","35564266","2024","SP","3550308","São Paulo","Penha","355030859","NOSSA ESCOLA","1","0","CIRENE JORGE RIBEIRO","600","RUA","VILA SALETE","3616040","Catálogo de Escolas - agosto/2024","0","-23.5151738","-46.5294966","355030859000055"
"95118",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000003CC7C073F4147C0855D143DF08537C0","0101000020E610000003CC7C073F4147C0855D143DF08537C0","35007671","2024","SP","3550308","São Paulo","Penha","355030859","CR P CONV ESTRELA BABY","1","0","ARNALDO JOAO","83",NULL,"VILA RE","3660000","CEM 2022","0","-23.523197","-46.509736","355030859000056"
"95113",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000098F8A3A8334147C03BC43F6CE98537C0","0101000020E610000098F8A3A8334147C03BC43F6CE98537C0","35164461","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART RECANTO DO PICA PAU PRE ESCOLA","1","0","ARNALDO JOAO","98",NULL,"VILA RE","3660000","Google 2025","1","-23.523093","-46.509389","355030859000056"
"95186",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005305A3923A4147C0BC0512143F8637C0","0101000020E61000005305A3923A4147C0BC0512143F8637C0","35059808","2024","SP","3550308","São Paulo","Penha","355030859","CR P CONV PRINCIPE PIETRO","1","0","PUQUIXA","53",NULL,"VILA RE","3656060","Catálogo de Escolas - agosto/2024","0","-23.5244","-46.5096","355030859000057"
"95215",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000D9603CDE3F4147C006D9B27C5D8637C0","0101000020E6100000D9603CDE3F4147C006D9B27C5D8637C0","35002562","2024","SP","3550308","São Paulo","Penha","355030859","MARIA DE CARVALHO SENNE PROFESSORA","1","0","PUQUIXA","SN","RUA","VILA RE","3656060","Catálogo de Escolas - agosto/2024","0","-23.524864","-46.5097616","355030859000057"
"94946",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000A4F908A1284447C0432D173B2B8537C0","0101000020E6100000A4F908A1284447C0432D173B2B8537C0","35173712","2024","SP","3550308","São Paulo","Penha","355030859","FEREGUETTI CENTRO EDUCACIONAL","1","0","CUMANACHOS","54","RUA","VILA SANTANA","3613010","Catálogo de Escolas - agosto/2024","0","-23.5201909","-46.5324899","355030859000065"
"95042",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FDBE7FF3E24047C08962F206988537C0","0101000020E6100000FDBE7FF3E24047C08962F206988537C0","35474721","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART MUNDO MARINHO E E I","1","0","MUNICIPAL","131",NULL,"VILA RE","3661000","CEM 2022","0","-23.521851","-46.506926","355030859000076"
"95383",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000008C8D2F90564547C0F1283A37128737C0","0101000020E61000008C8D2F90564547C0F1283A37128737C0","35199734","2024","SP","3550308","São Paulo","Penha","355030859","SAO VITOR COLEGIO","1","0","MARIA EMILIA","158","RUA","PENHA DE FRANCA","3638030","Catálogo de Escolas - agosto/2024","0","-23.5276217","-46.5417042","355030859000081"
"95135",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000FFEC478AC84447C0CBBE2B82FF8537C0","0101000020E6100000FFEC478AC84447C0CBBE2B82FF8537C0","35482808","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART SOLLARIUM","1","0","BENEDITO CESARIO","133",NULL,"PENHA DE FRANCA","3641020","Catálogo de Escolas - agosto/2024","0","-23.52343","-46.53737","355030859000085"
"94863",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000005D8D47043E4547C0278B5649BF8437C0","0101000020E61000005D8D47043E4547C0278B5649BF8437C0","35173685","2024","SP","3550308","São Paulo","Penha","355030859","MARTINS PENNA COLEGIO","1","0","RUA JABORANDI","438",NULL,"PENHA","3610000","Catálogo de Escolas - agosto/2024","0","-23.5185438","-46.5409551","355030859000088"
"95033",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000000266BE839F4047C05DE2C803918537C0","0101000020E61000000266BE839F4047C05DE2C803918537C0","35568909","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART MARTINEZ JUNIOR ESCOLA","1","0","DENE","351",NULL,"VILA RE","3660050","CEM 2022","0","-23.521744","-46.504868","355030859000091"
"95037",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000DA1B7C61324547C0840D4FAF948537C0","0101000020E6100000DA1B7C61324547C0840D4FAF948537C0","35455131","2024","SP","3550308","São Paulo","Penha","355030859","CR P CONV VILA FELIZ","1","0","FRANCISCO DO AMARAL","119",NULL,"VILA LAIS","3611000","Catálogo de Escolas - agosto/2024","0","-23.5218","-46.5406","355030859000104"
"94996",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000084D382177D4547C04C546F0D6C8537C0","0101000020E610000084D382177D4547C04C546F0D6C8537C0","35441351","2024","SP","3550308","São Paulo","Penha","355030859","ESC PART CORACAO VALENTE","1","0","PLINIO AUGUSTO DE CAMARGO","167",NULL,"VILA SAO GERALDO","3607020","Catálogo de Escolas - agosto/2024","0","-23.52118","-46.54288","355030859000104"
"94738",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000F76BFCD3574547C09E7E5017298437C0","0101000020E6100000F76BFCD3574547C09E7E5017298437C0","35124527","2024","SP","3550308","São Paulo","Penha","355030859","PENHA DE FRANCA COLEGIO","1","0","MARIA TEREZA ASSUNCAO","441",NULL,"PENHA","3609000","Catálogo de Escolas - agosto/2024","0","-23.516252","-46.5417428","355030859000105"
