"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
0,"IRMA PIA JAGUARE","127.0",NULL,"jaguare",275847,"60193508","RUA  IRMA PIA JAGUARE","310.0",NULL,"jaguare","100.0","40.97","100.0","88.19","-23.548692","-46.750794","355030841000030","-23.550024","-46.750191","355030841000030","-23.550024","-46.750191","0","160.35971358","1","0",True,NULL
1,"LOBATO VILA NOVA","241.0",NULL,"vila nova",5875,"58796104","RUA  FARIA LOBATO VILA SANTA CLARA","240.0",NULL,"vila santa clara","100.0","99.59","61.54","96.07","-23.592314","-46.532759","355030876000282","-23.578138","-46.569033","355030801000099","-23.578138","-46.569033","0","4018.61366257","1","3944.47937011",False,False
2,"MOLIERE VILA SOFIA","335.0",NULL,"vila sofia",990652,"58551138","RUA  MOLIERE CAMPO GRANDE","335.0",NULL,"campo grande","100.0","100.0","27.27","92.73","-23.658654","-46.692401","355030816000095","-23.658461","-46.692511","355030816000095","-23.658461","-46.692511","0","24.20901974","1","0",True,NULL
3,"NEWTON PRADO BOM RETIRO","533.0",NULL,"bom retiro",258509,"94729198","RUA  NEWTON PRADO BOM RETIRO","607.0",NULL,"bom retiro","100.0","87.81","100.0","97.56","-23.523129","-46.640945","355030809000030","-23.522601","-46.641074","355030809000104","-23.522601","-46.641074","0","60.16611625","1","17.99717141",False,True
4,"MINISTRO GODOI PERDIZES","275.0",NULL,"perdizes",125921,"58573199","RUA MINISTRO GODOI BARRA FUNDA","310.0",NULL,"barra funda","100.0","88.71","21.05","89.85","-23.532193","-46.668548","355030806000078","-23.531839","-46.668456","355030806000077","-23.531839","-46.668456","0","40.46504244","1","29.99538451",False,True
5,"IRMA CAROLINA BELENZINHO","399.0",NULL,"belenzinho",213275,"58737049","RUA IRMA CAROLINA BELEM","120.0",NULL,"belem","100.0","30.08","53.33","81.35","-23.538703","-46.585449","355030808000066","-23.53927","-46.588071","355030808000020","-23.53927","-46.588071","0","274.62792747","1","57.97735015",False,True
6,"JAGUARIBE VILA BUARQUE","354.0",NULL,"vila buarque",2427416,"210839231","RUA  JAGUARIBE VILA BUARQUE","463.0",NULL,"vila buarque","100.0","76.46","100.0","95.29","-23.5423196","-46.6512235","355030826000225","-23.541546","-46.652264","355030826000226","-23.541546","-46.652264","0","136.56533354","1","15.42775888",False,True
7,"LORD COCKRANE IPIRANGA",NULL,NULL,"ipiranga",70304,"59054024","RUA  LORD COCKRANE IPIRANGA","214.0",NULL,"ipiranga","100.0","0.0","100.0","80.0","-23.59255827","-46.60173452","355030834000182","-23.593103","-46.605735","355030834000186","-23.593088","-46.605735","1.6679262","412.12675514","1","226.04443832",False,False
8,"RUA NOVA YORK BROOKLIN PAULISTA","927.0",NULL,"brooklin paulista",324176,"59107825","RUA  NOVA YORK ITAIM BIBI","927.0",NULL,"itaim bibi","100.0","100.0","44.44","94.44","-23.610862","-46.6806514","355030835000255","-23.610788","-46.680593","355030835000255","-23.610788","-46.680593","0","10.15439702","1","0",True,NULL
9,"INDIANA BROOKLIN PAULISTA","1096.0",NULL,"brooklin paulista",504390,"59108215","RUA  INDIANA ITAIM BIBI","1061.0",NULL,"itaim bibi","100.0","96.81","44.44","93.81","-23.612894","-46.681922","355030835000341","-23.608429","-46.687187","355030835000257","-23.608429","-46.687187","0","730.93056183","1","707.68705362",False,False
10,"JOVINIANO BRANDAO CORONEL VILA PRUDENTE","407.0",NULL,"vila prudente",1739094,"60037882","RUA CORONEL JOVINIANO BRANDAO MOOCA","407.0",NULL,"mooca","100.0","100.0","11.11","91.11","-23.56475472","-46.60126266","355030853000147","-23.575656","-46.58585","355030853000177","-23.575656","-46.58585","0","1984.152157","1","1860.9846886",False,False
11,"PURPURINA SUMAREZINHO","46.0",NULL,"sumarezinho",2533693,"61268649","RUA  PURPURINA PINHEIROS","46.0",NULL,"pinheiros","100.0","100.0","40.0","94.0","-23.56475251","-46.60127112","355030853000147","-23.55264","-46.689112","355030862000240","-23.55264","-46.689112","0","9054.10176958","1","8872.82082246",False,False
12,"ABACATUAJA VILA ITAIM","703.0",NULL,"vila itaim",724797,"225064809","RUA  ABACATUAJA VILA ITAIM","703.0",NULL,"vila itaim","100.0","100.0","100.0","100.0","-23.4883","-46.3963","355030844000144","-23.484788","-46.392658","355030844000141","-23.484788","-46.392658","0","538.94148879","1","475.07325074",False,False
13,"CONCEICAO DO ALMEIDA PARQUE PAULISTANO","120.0",NULL,"parque paulistano",9391,"61299195","TRAVESSA  CONCEICAO JD ITAPURA","150.0",NULL,"jardim itapura","100.0","80.0","32.26","89.23","-23.492","-46.4215","355030844000181","-23.689843","-46.659241","355030858000472","-23.689843","-46.659241","0","32724.24279743","1","32632.17770811",False,False
14,"ALAMEDA JAU CERQUEIRA CESAR","1061.0",NULL,"cerqueira cesar",168868,"60585576","ALAMEDA  JAU JARDIM PAULISTA","389.0",NULL,"jardim paulista","100.0","36.66","33.33","80.67","-23.5637254","-46.6587422","355030845000390","-23.567273","-46.653517","355030845000361","-23.567273","-46.653517","0","662.74670026","1","572.37879816",False,False
15,"AGUIAR DE BARROS BELA VISTA","160.0",NULL,"bela vista",264478,"61454067","ALAMEDA  BARROS SANTA CECILIA","161.0",NULL,"santa cecilia","100.0","99.38","60.87","95.96","-23.5539022","-46.6402413","355030866000285","-23.537457","-46.652703","355030869000279","-23.537457","-46.652703","0","2226.55780571","1","2124.12588652",False,False
16,"CARAIBAS PERDIZES","891.0",NULL,"perdizes",306947,"61043828","RUA  CARAIBAS PERDIZES","891.0",NULL,"perdizes","100.0","100.0","100.0","100.0","-23.53519","-46.68431","355030860000451","-23.535142","-46.684289","355030860000451","-23.535142","-46.684289","0","5.75071301","1","0",True,NULL
17,"JOAQUIM TAVORA VILA MARIANA","1568.0",NULL,"vila mariana",68984,"103377391","RUA  JOAQUIM TAVORA VILA MARIANA","791.0",NULL,"vila mariana","100.0","50.45","100.0","90.09","-23.5882217","-46.6474551","355030890000560","-23.585762","-46.64028","355030890000301","-23.5857295","-46.6402075","8.22467163","780.65952594","1","706.71467796",False,False
18,"ESPOSENDE JARDIM TRIANA","31.0",NULL,"jardim triana",1176435,"61729544","RUA  ESPOSENDE VILA MATILDE","40.0",NULL,"vila matilde","100.0","77.5","40.0","89.5","-23.538388","-46.508018","355030891000271","-23.53819","-46.507687","355030891000271","-23.53819","-46.507687","0","40.29055642","1","0",True,NULL
19,"VERBO DIVINO CHACARA SANTO ANTONIO","900.0",NULL,"chacara santo antonio",1430636,"204246025","RUA  VERBO DIVINO CHACARA SANTO ANTONIO","838.0",NULL,"chacara santo antonio","100.0","93.11","100.0","98.62","-23.63378","-46.70447","355030871000183","-23.634113","-46.703998","355030871000278","-23.634113","-46.703998","0","60.6872984","1","10.67622532",False,True
20,"AMARO GUERRA GRANJA JULIETA","27.0",NULL,"granja julieta",488768,"60796511","RUA  AMARO GUERRA CHACARA SANTO ANTONIO","32.0",NULL,"chacara santo antonio","100.0","84.38","28.57","89.73","-23.6337885","-46.7041533","355030871000183","-23.633827","-46.703985","355030871000278","-23.633827","-46.703985","0","17.6709153","1","0",False,True
21,"CENTRAL PARQUE LAGOA RICA","449.0",NULL,"parque lagoa rica",131629,"61290783","RUA  DA MINA CENTRAL HELIOPOLIS","453.0",NULL,"heliopolis","100.0","99.12","29.63","92.79","-23.869776","-46.778498","351510310000051","-23.618792","-46.591114","355030868000276","-23.618792","-46.591114","0","33802.71412635","1","32357.24611487",False,False
22,"INACIO MONTEIRO JARDIM SAO PAULOZONA LESTE","38.0",NULL,"jardim sao paulozona leste",104168,"59350431","RUA  INACIO MONTEIRO RUA INACIO MONTEIRO","30.0",NULL,"rua inacio monteiro","100.0","78.95","35.56","89.35","-23.58987395","-46.38117725","351570705000358","-23.583845","-46.384331","355030825000190","-23.583845","-46.384331","0","743.44443089","1","653.13441327",False,False
23,"ANGELO BONAVITA VILA SANTA MARIA","50.0",NULL,"vila santa maria",2737539,"59954634","RUA  ANGELO BONAVITA VILA SANTA MARIA","51.0",NULL,"vila santa maria","100.0","98.04","100.0","99.61","-23.484744","-46.672113","355030850000039","-23.484297","-46.673113","355030850000076","-23.484209","-46.6732685","18.634527","113.45199268","1","29.56842361",False,True
24,"CHAMANTA VILA PRUDENTE","362.0",NULL,"vila prudente",292420,"61818873","RUA  CHAMANTA VILA PRUDENTE","363.0",NULL,"vila prudente","100.0","99.72","100.0","99.94","-23.5735","-46.585524","355030853000175","-23.574565","-46.584826","355030893000131","-23.574565","-46.584826","0","138.14628105","1","99.45190955",False,False
25,"FRANCISCO JOSE DE BARROS VILA INACIO","160.0",NULL,"vila inacio",264478,"61454067","ALAMEDA  BARROS SANTA CECILIA","161.0",NULL,"santa cecilia","100.0","99.38","33.33","93.21","-23.407671","-46.759642","355030861000158","-23.537457","-46.652703","355030869000279","-23.537457","-46.652703","0","18089.6407219","1","17768.96050747",False,False
26,"FRANCISCA ESPOSITO TONETTI GUAPIRA",NULL,NULL,"guapira",2998883,"62212920","RUA  FRANCISCA ESPOSITO TONETTI GUAPIRA","4.0",NULL,"guapira","100.0","0.0","100.0","80.0","-23.457036","-46.583852","355030881000113","-23.457576","-46.583886","355030881000113","-23.457547","-46.583893","3.3027662","60.14542013","1","0",True,NULL
27,"PAULA GOMES JARDIM VERA CRUZZONA SUL","8.0",NULL,"jardim vera cruzzona sul",174081,"204424449","RUA  PAULA GOMES JARDIM VERA CRUZ","8.0",NULL,"jardim vera cruz","100.0","100.0","81.48","98.15","-23.70486975","-46.79184789","352220805000306","-23.74116","-46.780779","355030843000717","-23.741156500000002","-46.7808065","2.82601497","4189.66725329","1","4095.67934493",False,False
28,"PARNAIBA VILA INAH","31.0",NULL,"vila inah",418914,"205677938","RUA  PARNAIBA PAOLIELLO JABAQUARA","489.0",NULL,"jabaquara","100.0","6.34","22.22","73.49","-23.589255","-46.726013","355030894000252","-23.649531","-46.651354","355030838000281","-23.649531","-46.651354","0","10137.90933459","1","9687.28972659",False,False
29,"PLINIO CAVALCANTI PARQUE ARTUR ALVIM","409.0",NULL,"parque artur alvim",967538,"58456356","RUA  PLINIO CAVALCANTI VILA SANTA TERESA","409.0",NULL,"vila santa teresa","100.0","100.0","34.29","93.43","-23.542161","-46.487815","355030805000198","-23.542115","-46.487947","355030805000198","-23.542115","-46.487947","0","14.39544378","1","0",True,NULL
30,"PICO NEGRO VILA REGENTE FEIJO","95.0",NULL,"vila regente feijo",2551610,"58668877","RUA  PICO NEGRO VILA CARNERO","91.0",NULL,"vila carnero","100.0","95.79","53.33","94.49","-23.562654","-46.571773","355030801000031","-23.562688","-46.571851","355030801000031","-23.562688","-46.571851","0","8.8032289","1","0",True,NULL
31,"IBITINGA VILA BERTIOGA","83.0",NULL,"vila bertioga",1327345,"58782777","RUA  IBITINGA MOOCA","83.0",NULL,"mooca","100.0","100.0","22.22","92.22","-23.561089","-46.580734","355030801000152","-23.561075","-46.58068","355030801000152","-23.561075","-46.58068","0","5.71987944","1","0",True,NULL
32,"DA MOOCA MOOCA","4775.0",NULL,"mooca",275180,"60020667","RUA  DA MOOCA MOOCA","4010.0",NULL,"mooca","100.0","83.98","100.0","96.8","-23.56187","-46.580092","355030801000152","-23.559849","-46.587084","355030853000030","-23.559849","-46.587084","0","747.25448817","1","652.93350425",False,False
33,"BOM JESUS VILA REGENTE FEIJO","620.0",NULL,"vila regente feijo",425515,"60933459","RUA  CORREGO DO BOM JESUS CIDADE CENTENARIO","205.0",NULL,"cidade centenario","100.0","33.06","40.0","80.61","-23.5625","-46.5718","355030801000031","-23.58409","-46.495684","355030873000299","-23.58409","-46.495684","0","8120.40249837","1","7974.78818887",False,False
34,"ALBERTO CAMUS JARDIM VILA FORMOSA","628.0",NULL,"jardim vila formosa",676226,"94723294","AVENIDA  ALBERTO CAMUS ARICANDUVA","628.0",NULL,"aricanduva","100.0","100.0","34.48","93.45","-23.569885","-46.52212","355030804000142","-23.569823","-46.522035","355030804000142","-23.569823","-46.522035","0","11.07146217","1","0",True,NULL
35,"ALBERTO CAMUS JARDIM VILA FORMOSA","592.0",NULL,"jardim vila formosa",189670,"94723250","AVENIDA  ALBERTO CAMUS ARICANDUVA","592.0",NULL,"aricanduva","100.0","100.0","34.48","93.45","-23.569795","-46.52254203","355030804000142","-23.569624","-46.522424","355030804000142","-23.569624","-46.522424","0","22.50007574","1","0",True,NULL
36,"BOM JESUS VILA REGENTE FEIJO","909.0",NULL,"vila regente feijo",425515,"60933459","RUA  CORREGO DO BOM JESUS CIDADE CENTENARIO","205.0",NULL,"cidade centenario","100.0","22.55","40.0","78.51","-23.5635061","-46.5699265","355030801000032","-23.58409","-46.495684","355030873000299","-23.58409","-46.495684","0","7905.05734052","1","7670.54767174",False,False
37,"RUA HENRIQUE JACOBS VILA SANTA TERESA ZONA LEST","363.0",NULL,"vila santa teresa zona lest",735542,"58568416","RUA  HENRIQUE JACOBS VILA SANTA TERESA","360.0",NULL,"vila santa teresa","100.0","99.17","100.0","99.83","-23.538941","-46.491655","355030805000199","-23.53891","-46.491872","355030805000144","-23.53891","-46.491872","0","22.38846002","1","8.63234741",False,True
38,"FERNANDES PEREIRA VILA SANTA TERESA ZONA LEST","690.0",NULL,"vila santa teresa zona lest",320848,"58456700","RUA  FERNANDES PEREIRA VILA SANTA TERESA","690.0",NULL,"vila santa teresa","100.0","100.0","100.0","100.0","-23.540119","-46.4907252","355030805000199","-23.540032","-46.49065","355030805000199","-23.540003499999997","-46.490657","3.24840761","12.34314937","1","0",True,NULL
39,"MAJOR BOA VENTURA ARTUR ALVIM","197.0",NULL,"artur alvim",86482,"59263554","RUA  BOA VENTURA PARQUE CISPER","193.0",NULL,"parque cisper","100.0","97.97","41.67","93.76","-23.5404694","-46.4899957","355030805000200","-23.490444","-46.492348","355030828000244","-23.490444","-46.492348","0","5567.74657758","1","5345.24361776",False,False
40,"DOUTOR EMANUEL DIAS VILA SANTA TERESA ZONA LEST","226.0",NULL,"vila santa teresa zona lest",2599189,"58463346","RUA DOUTOR EMANUEL DIAS VILA SANTA TERESA","226.0",NULL,"vila santa teresa","100.0","100.0","100.0","100.0","-23.537745","-46.492828","355030805000210","-23.537735","-46.492908","355030805000210","-23.537735","-46.492908","0","8.23092221","1","0",True,NULL
41,"ANALIA FRANCO VILA REGENTE FEIJO","238.0",NULL,"vila regente feijo",997443,"58784274","RUA  ANALIA FRANCO VL REGENTE FEIJO","239.0",NULL,"vila regente feijo","100.0","99.58","100.0","99.92","-23.5587645415217","-46.5732073690742","355030801000154","-23.558863","-46.573085","355030801000156","-23.558863","-46.573085","0","16.5960664","1","1.6582742",False,True
42,"AURELIANO LESSA VILA REGENTE FEIJO","127.0",NULL,"vila regente feijo",995532,"60784754","RUA  AURELIANO LEAL SANTANA","201.0",NULL,"santana","89.66","63.18","24.0","77.8","-23.5569853","-46.5747054","355030801000154","-23.485436","-46.621102","355030870000353","-23.4854365","-46.621102","0.05559754","9256.00773289","1","9186.42767221",False,False
43,"REGENTE FEIJO VILA REGENTE FEIJO","586.0",NULL,"vila regente feijo",966114,"203484996","AVENIDA REGENTE FEIJO VL REGENTE FEIJO","378.0",NULL,"vila regente feijo","100.0","64.51","100.0","92.9","-23.5573598","-46.5727202","355030801000154","-23.556516","-46.574616","355030801000125","-23.556516","-46.574616","0","214.81045974","1","1.18991154",False,True
44,"ANDREA FELICIANI CONJUNTO HABITACIONAL PADRE","501.0",NULL,"conjunto habitacional padre",1792766,"210483877","RUA  ANDREA FELICIANI CONJ HABITACIONAL PADRE MANUEL DE PAIVA","264.0",NULL,"conj habitacional padre manuel de paiva","100.0","52.69","80.0","88.54","-23.5483545","-46.4811097","355030805000219","-23.548348","-46.480455","355030805000220","-23.548348","-46.480455","0","66.74083329","1","17.43927564",False,True
45,"ANALIA FRANCO VILA REGENTE FEIJO","218.0",NULL,"vila regente feijo",1027774,"58784232","RUA  ANALIA FRANCO VL REGENTE FEIJO","225.0",NULL,"vila regente feijo","100.0","96.89","100.0","99.38","-23.558796","-46.572939","355030801000156","-23.5587","-46.573006","355030801000156","-23.5587","-46.573006","0","12.67227634","1","0",True,NULL
46,"SANTA ELIZA VILA SANTA CLARA","342.0",NULL,"vila santa clara",858,"60615210","RUA  SANTA JABAQUARA","160.0",NULL,"jabaquara","100.0","46.78","32.0","82.56","-23.580084","-46.568892","355030801000098","-23.648294","-46.665656","355030838000628","-23.648291","-46.665688","3.27646483","12438.66612225","1","12339.033449",False,False
47,"MAJOR BASILIO VILA BERTIOGA","745.0",NULL,"vila bertioga",794655,"58791723","RUA MAJOR BASILIO AGUA RASA","746.0",NULL,"agua rasa","100.0","99.87","36.36","93.61","-23.557348","-46.579104","355030801000104","-23.557521","-46.579175","355030801000197","-23.557521","-46.579175","0","20.55298335","1","12.14175681",False,True
48,"SIQUEIRA BUENO BELENZINHO","2123.0",NULL,"belenzinho",249961,"58737839","RUA  SIQUEIRA BUENO BELENZINHO","929.0",NULL,"belenzinho","100.0","43.76","100.0","88.75","-23.5541354","-46.5825115","355030801000112","-23.546966","-46.591161","355030808000107","-23.546966","-46.591161","0","1188.64559648","1","1091.8353069",False,False
49,"RODRIGUES SANCHES VILA BERTIOGA","18.0",NULL,"vila bertioga",1938429,"58851794","RUA  RODRIGUES SANCHES VILA BERTIOGA","18.0",NULL,"vila bertioga","100.0","100.0","100.0","100.0","-23.55571","-46.58369","355030801000112","-23.556562","-46.584585","355030801000111","-23.556562","-46.584585","0","131.52036659","1","108.74496135",False,True
50,"DO ORATORIO ALTO DA MOOCA","1953.0",NULL,"alto da mooca",172681,"203372242","RUA  DO ORATORIO MOOCA","789.0",NULL,"mooca","100.0","40.4","100.0","88.08","-23.5530452","-46.5805326","355030801000113","-23.559871","-46.594249","355030853000012","-23.559871","-46.594249","0","1590.83248892","1","1400.24561531",False,False
51,"SERRA DE JAIRE QUARTA PARADA","1373.0",NULL,"quarta parada",3012790,"58746330","RUA  SERRA DE JAIRE BELEM","1126.0",NULL,"belem","100.0","82.01","0.0","86.4","-23.55309385","-46.58045521","355030801000113","-23.551576","-46.582268","355030808000048","-23.551576","-46.582268","0","250.25982104","1","89.25053771",False,False
52,"PLACIDO DE CASTRO VILA INVERNADA","221.0",NULL,"vila invernada",799134,"58664444","RUA  PLACIDO DE CASTRO VILA INVERNADA","166.0",NULL,"vila invernada","100.0","75.11","100.0","95.02","-23.5673417","-46.5651789","355030801000015","-23.567378","-46.565755","355030801000017","-23.567378","-46.565755","0","58.85489996","1","2.21259419",False,True
53,"RUA GENERAL ARGOLO VILA INVERNADA","553.0",NULL,"vila invernada",849263,"203269744","RUA GENERAL ARGOLO VILA INVERNADA","408.0",NULL,"vila invernada","100.0","73.78","100.0","94.76","-23.56851","-46.566026","355030801000015","-23.567241","-46.565603","355030801000015","-23.567241","-46.565603","0","147.54564534","1","0",True,NULL
54,"MIGUEL MOTA VILA CANERO","502.0",NULL,"vila canero",429730,"58661350","RUA  MIGUEL MOTA VILA LEME","560.0",NULL,"vila leme","100.0","89.64","61.54","94.08","-23.5680845","-46.5720335","355030801000001","-23.568634","-46.572295","355030801000131","-23.568593999999997","-46.5723385","6.28003347","66.66142074","1","15.82763873",False,True
55,"TORIBA VILA CANERO","141.0",NULL,"vila canero",1555342,"58659738","RUA  TORIBA AGUA RASA","141.0",NULL,"agua rasa","100.0","100.0","30.0","93.0","-23.5679353","-46.5708752","355030801000001","-23.567857","-46.57059","355030801000001","-23.56784","-46.570566","3.09137547","30.34350222","1","0",True,NULL
56,"RUA PARQUE D PEDRO I VILA INVERNADA",NULL,NULL,"vila invernada",407594,"62208006","RUA  PEDRO VILA ALBERTINA","173.0",NULL,"vila albertina","100.0","0.0","64.29","76.43","-23.5697095","-46.5643821","355030801000016","-23.461932","-46.619093","355030881000092","-23.4619085","-46.6191","2.70887912","13219.00084672","1","13055.86892827",False,False
57,"ALMIRANTE ALEXANDRINO VILA INVERNADA","541.0",NULL,"vila invernada",2190542,"58660464","RUA ALMIRANTE ALEXANDRINO VILA INVERNADA","493.0",NULL,"vila invernada","100.0","91.13","100.0","98.23","-23.5701","-46.5682","355030801000003","-23.568209","-46.568609","355030801000003","-23.568209","-46.568609","0","214.36197608","1","0",True,NULL
58,"MANOEL DE MESQUITA VILA INVERNADA","15.0",NULL,"vila invernada",485828,"203248005","VIELA  MANOEL PERY ALTO","16.0",NULL,"pery alto","100.0","93.75","17.39","90.49","-23.5705705","-46.568773","355030801000004","-23.453266","-46.674022","355030813000334","-23.453263","-46.6738675","15.76387425","16890.9310566","1","16386.26847485",False,False
59,"AMAPA VILA CANERO","82.0",NULL,"vila canero",356993,"59038811","RUA  AMAPA JD DA CONQUISTA","68.0",NULL,"jardim da conquista","100.0","82.93","26.67","89.25","-23.570081","-46.571549","355030801000005","-23.614858","-46.443123","355030833000152","-23.614858","-46.443123","0","14001.87595827","1","13577.98411684",False,False
60,"PANTOJO VILA REGENTE FEIJO","501.0",NULL,"vila regente feijo",398833,"58784834","RUA  PANTOJO AGUA RASA","809.0",NULL,"agua rasa","100.0","61.93","22.22","84.61","-23.5706426","-46.5708918","355030801000005","-23.559892","-46.569305","355030801000160","-23.559892","-46.569305","0","1206.30458249","1","1140.61560568",False,False
61,"BOM JESUS VILA REGENTE FEIJO","822.0",NULL,"vila regente feijo",425515,"60933459","RUA  CORREGO DO BOM JESUS CIDADE CENTENARIO","205.0",NULL,"cidade centenario","100.0","24.94","40.0","78.99","-23.5635819","-46.5702745","355030801000012","-23.58409","-46.495684","355030873000299","-23.58409","-46.495684","0","7936.58338458","1","7758.85047485",False,False
62,"JOAO BIZARRO DA NAVE VILA DIVA ZONA LESTE","241.0",NULL,"vila diva zona leste",721810,"58665074","RUA  JOAO BIZARRO DA NAVE VILA DIVA","240.0",NULL,"vila diva","100.0","99.59","100.0","99.92","-23.5719","-46.5672","355030801000018","-23.5721","-46.566896","355030801000019","-23.5721","-46.566896","0","38.13792606","1","0",False,True
63,"ORFANATO VILA PRUDENTE","1567.0",NULL,"vila prudente",21596,"58665448","RUA  DO ORFANATO VILA PRUDENTE","1769.0",NULL,"vila prudente","100.0","88.58","100.0","97.72","-23.5751544","-46.5715794","355030801000021","-23.57378","-46.570164","355030801000020","-23.57378","-46.570164","0","210.15253823","1","64.39911533",False,False
64,"FAROL PAULISTANO VILA ORATORIO","250.0",NULL,"vila oratorio",1299973,"60618070","RUA  DOS PAULISTANOS JABAQUARA","250.0",NULL,"jabaquara","77.42","100.0","27.27","76.92","-23.5718","-46.5757","355030801000023","-23.644975","-46.661875","355030838000640","-23.644975","-46.661875","0","11970.73604458","1","11680.83653998",False,False
65,"MADRID PARQUE SEVILHA","550.0",NULL,"parque sevilha",1476443,"58672944","RUA  MADRID PARQUE SEVILHA","550.0",NULL,"parque sevilha","100.0","100.0","100.0","100.0","-23.5759","-46.5701","355030801000044","-23.575929","-46.570675","355030801000044","-23.575929","-46.570675","0","58.68905156","1","0",True,NULL
66,"MALAGA PARQUE SEVILHA","391.0",NULL,"parque sevilha",2530073,"58672964","RUA  MALAGA PARQUE SEVILHA","391.0",NULL,"parque sevilha","100.0","100.0","100.0","100.0","-23.5763","-46.5702","355030801000044","-23.576416","-46.570136","355030801000044","-23.576416","-46.570136","0","14.45396412","1","0",True,NULL
67,"DO ORFANATO VILA PRUDENTE","1140.0",NULL,"vila prudente",21596,"58665448","RUA  DO ORFANATO VILA PRUDENTE","1769.0",NULL,"vila prudente","100.0","64.44","100.0","92.89","-23.577353","-46.574933","355030801000045","-23.57378","-46.570164","355030801000020","-23.57378","-46.570164","0","627.75026814","1","86.54881465",False,False
68,"PAULO DE LIMA CORREA VILA LIBANESA","65.0",NULL,"vila libanesa",2085681,"58780702","RUA  PAULO DE LIMA CORREA VILA LIBANEZA","62.0",NULL,"vila libaneza","100.0","95.38","92.31","98.31","-23.5733","-46.5774","355030801000047","-23.573165","-46.577677","355030801000049","-23.573165","-46.577677","0","31.97360642","1","0.84170147",False,True
69,"MANUEL ONHA VILA ORATORIO","234.0",NULL,"vila oratorio",2516272,"58780806","RUA  MANUEL ONHA VILA LIBANEZA","234.0",NULL,"vila libaneza","100.0","100.0","47.06","94.71","-23.5729927","-46.5796289","355030801000049","-23.57272","-46.579528","355030801000049","-23.57272","-46.579528","0","32.01913704","1","0",True,NULL
70,"PROFESSOR RAUL BRIQUET VILA LIBANESA","220.0",NULL,"vila libanesa",2957547,"61563966","RUA PROFESSOR CARLO BRUNETI SAO PAULO","222.0",NULL,"sao paulo","80.0","99.1","27.27","78.55","-23.5729","-46.5782","355030801000049","-23.477501","-46.615209","355030882000043","-23.477501","-46.615209","0","11258.97051507","1","10978.39372308",False,False
71,"PROFESSOR RAUL BRIQUET VILA LIBANESA","139.0",NULL,"vila libanesa",186744,"59111992","RUA PROFESSOR JOAO BRITO ITAIM BIBI","136.0",NULL,"itaim bibi","76.19","97.84","43.48","77.25","-23.57343","-46.57928","355030801000049","-23.589472","-46.674907","355030835000063","-23.589472","-46.674907","0","9907.20195934","1","9690.83554947",False,False
72,"MANUEL ONHA VILA ORATORIO","113.0",NULL,"vila oratorio",2518459,"58780804","RUA  MANUEL ONHA VILA LIBANEZA","200.0",NULL,"vila libaneza","100.0","56.5","47.06","86.01","-23.5719756","-46.580637","355030801000050","-23.572618","-46.579952","355030801000049","-23.572618","-46.579952","0","99.88153815","1","8.50082028",False,True
73,"ORATORIO ALTO DA MOOCA","2621.0",NULL,"alto da mooca",1349,"58780518","RUA  DO ORATORIO VILA PRUDENTE","3151.0",NULL,"vila prudente","100.0","83.18","23.08","88.94","-23.570105","-46.5809914","355030801000051","-23.573861","-46.580318","355030801000048","-23.573861","-46.580318","0","423.25008484","1","359.88741464",False,False
74,"OURINHOS VILA BERTIOGA","306.0",NULL,"vila bertioga",2249397,"58782501","RUA  OURINHOS VILA BERTIOGA","217.0",NULL,"vila bertioga","100.0","70.92","100.0","94.18","-23.5665","-46.5795","355030801000053","-23.566149","-46.58021","355030801000149","-23.566149","-46.58021","0","82.21832581","1","0",False,True
75,"PAULINA CHACARA MAFALDA","56.0",NULL,"chacara mafalda",96386,"206077415","RUA MADRE PAULINA PARQUE DOS PRINCIPES","61.0",NULL,"parque dos principes","100.0","91.8","17.14","90.07","-23.57276","-46.55973","355030801000068","-23.577283","-46.773458","355030867000290","-23.577283","-46.773458","0","21787.76959362","1","21622.30733443",False,False
76,"PAULINA CHACARA MAFALDA","149.0",NULL,"chacara mafalda",93273,"60742343","RUA MADRE PAULINA PARQUE DOS PRINCIPES","190.0",NULL,"parque dos principes","100.0","78.42","17.14","87.4","-23.5721563","-46.5595716","355030801000068","-23.577615","-46.773274","355030867000290","-23.577615","-46.773274","0","21787.83410179","1","21604.40589665",False,False
77,"PIRAJA MOOCA","223.0",NULL,"mooca",1038609,"59071840","RUA VISCONDE DE PIRAJA VILA DOM PEDRO I","277.0",NULL,"vila dom pedro i","100.0","80.51","28.57","88.96","-23.561107","-46.576032","355030801000057","-23.600666","-46.612809","355030834000369","-23.600666","-46.612809","0","5778.94385984","1","5666.73483563",False,False
