"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
"643","AVENIDA PEDRAS BRANCAS CENTRO","717",NULL,"CENTRO","580185","1746074","AVENIDA  PEDRAS BRANCAS CENTRO","717",NULL,"CENTRO","100","24.18","100","61.46","-10.612224","-62.7324398","110100505000029","-10.611879","-62.732767","110100505000002","-10.611879","-62.732767","0","52.44519098","1","0",False,NULL
"644","AVENIDA CACAULANDIA CENTRO",NULL,"DIST. COLINA VERDE","CENTRO","806179","1678687","RUA  CACAULANDIA CENTRO","1309",NULL,"CENTRO","100","11.51","100","39.4","-10.5420225","-63.0178854","110100515000001","-10.211477","-63.826747","110045205000016","-10.211477","-63.826747","0","95801.44614847","1","95274.2671941",False,False
"645","AVENIDA COSTA E SILVA CENTRO","2166","CENTRO","CENTRO","272081","1750143","AVENIDA  COSTA E SILVA CENTRO","2166",NULL,"CENTRO","100","24.91","100","62.39","-9.1815632","-63.1897395","110110405000004","-9.190317","-63.189077","110110405000002","-9.190317","-63.189077","0","976.09226955","1","681.9524141",False,False
"646","RUA BRASIL CENTRO","2772","CENTRO","CENTRO","573173","1691730","RUA  BRASIL CENTRO","2772",NULL,"CENTRO","100","24.48","100","61.84","-11.0323278","-62.6724957","110130205000005","-11.032197","-62.67239","110130205000005","-11.032197","-62.67239","0","18.56391823","1","0",True,NULL
"647","RUA IMBURANA FRANCISCO NATALINO FERREIRA",NULL,"BAIRRO NOVO","FRANCISCO NATALINO FERREIRA","304810","1312172","RUA  IMBURANA JORGE TEIXEIRA","379",NULL,"JORGE TEIXEIRA","100","12.74","12.7","32.7","-10.6162543","-62.7307091","110100505000026","-10.898524","-61.905731","110012205000041","-10.898524","-61.905731","0","95430.54871376","1","94916.77016568",False,False
"648","RUA CEREJEIRAS","0","PROXIMO CAMARA",NULL,"685999","226080174","RUA  CEREJEIRAS SETOR 01","0",NULL,"SETOR 01","100","28.7","11.23","43.72","-10.6134759","-62.7353143","110100505000027","-10.214121","-63.829299","110045205000006","-10.214058000000001","-63.829467","19.67414694","127616.7737951","1","127183.86559048",False,False
"649","RUA PITANGUEIRAS FRANCISCO ANATALINO","0",NULL,"FRANCISCO ANATALINO","259609","221096611","RUA  PITANGUEIRAS RUA JAMBEIRO","0",NULL,"RUA JAMBEIRO","100","28.7","11.9","44.7","-10.6121771","-62.734646","110100505000027","-10.617131","-62.728893","110100505000001","-10.617131","-62.728893","0","835.92620617","1","537.426321",False,NULL
"650","LINHA 60 KM 7 ZONA RURAL",NULL,"COLEGIO IAAMO","ZONA RURAL","453756","180316731","LINHA  67 ALDEIA INDIGENA BEIJARANA","1",NULL,"ALDEIA INDIGENA BEIJARANA","26.43","16.07","12.04","21.17","-10.99084203","-62.7300682","110130205000017","-9.236446","-64.221627","110020505000167","-9.236446","-64.221627","0","254388.07256496","1","245349.90407492",False,NULL
"651","RUA MONTE NEGRO ZONA URBANA",NULL,NULL,"ZONA URBANA","134728","215055590","AVENIDA  MONTE NEGRO SETOR 02","1",NULL,"SETOR 02","100","16.07","10.35","34.36","-10.542622","-63.1022448","110100515000005","-10.203075","-63.825234","110045205000004","-10.203075","-63.825234","0","87629.75224264","1","79064.27389169",False,False
"652","TERRITORIO INDIGENA URU EU WAU WAU - POSTO INDIGENA TRINCHEIR AREA RURAL",NULL,"POVO INDIG AMONDAWA","AREA RURAL","193563","110650193","LINHA  L 599 RURAL","1",NULL,"RURAL","15.9","16.07","22.56","16.42","-11.065299","-62.9528001","110130205000022","-10.346503","-62.558349","110160905000009","-10.346503","-62.558349","0","90805.45460348","1","87893.53704884",False,False
"653","LINHA B 40 - A KM 10 ZONA RURAL","0",NULL,"ZONA RURAL","332995","98100647","LINHA  140 ZONA RURAL","0","FAZENDA SAO JOAO","ZONA RURAL","22.52","28.7","100","25.61","-9.197259","-63.181409","110110405000019","-12.769208","-61.30919","110007205000022","-12.7692245","-61.3092305","4.75983882","446660.56144175","1","411949.14539603",False,False
"654","RUA SENADOR OLAVO PIRES CENTRO","1367",NULL,"CENTRO","789279","1724573","AVENIDA SENADOR OLAVO PIRES CENTRO","1647",NULL,"CENTRO","100","16.09","100","48.95","-9.184851525","-63.1860118","110110405000021","-10.247091","-62.356339","110160905000003","-10.247091","-62.356339","0","149062.9314812","1","148217.62565407",False,NULL
"655","AV. AYRTON SENNA CENTRO","1655","PREDIO ESCOLAR","CENTRO","805983","1679168","AVENIDA  AYRTON SENNA CENTRO","1332",NULL,"CENTRO","22.58","12.54","100","20.85","-9.185685171","-63.18701148","110110405000021","-10.212696","-63.827321","110045205000016","-10.212696","-63.827321","0","134039.59126624","1","133361.34286884",False,False
"656","LINHA DOIS KM 18",NULL,NULL,NULL,"132333","1738124","LINHA  PA 18 IRAMACERA","1",NULL,"IRAMACERA","22.85","16.07","10.1","18.88","-11.20784","-61.6194171","110120305000007","-9.686468","-61.921387","110175705000015","-9.675550999999999","-61.911148","1653.23322664","172361.50828234","1","171268.34695161",False,False
"657","LINHA 64 KM 10",NULL,"ZONA RURAL",NULL,"585100","113561089","LINHA  64 GLEBA NOVO DESTINO SETOR TRINCHEIRA","2","GLEBA 20","GLEBA NOVO DESTINO SETOR TRINCHEIRA","29.94","14.9","10.97","21.77","-11.0021933333333","-62.776355","110130205000016","-11.051648","-62.726899","110130205000016","-11.051648","-62.726899","0","7705.56908272","1","0",True,NULL
"658","RUA GONCALVES DE PAIVA SETOR 01","3375",NULL,"SETOR 01","697370","214339878","RUA  GONCALVES DE PAIVA CENTRO","3374",NULL,"CENTRO","100","22.17","9.96","38.36","-11.0317016","-62.6643783","110130205000045","-11.031802","-62.664675","110130205000006","-11.031802","-62.664675","0","34.25236511","1","0",False,NULL
"659","RUA JASIEL OLIVEIRA DA SILVA SETOR 1","3121","ESCOLA","SETOR 1","263279","180239266","RUA  INACIO DA SILVA SETOR 05","3065",NULL,"SETOR 05","17.69","15.34","22.11","17.51","-11.0287378","-62.6655696","110130205000045","-10.427769","-62.474636","110011405000028","-10.427769","-62.474636","0","70004.83245772","1","69615.26622412",False,False
"660","RUA DOS PRINCESA ISABEL CENTRO","2369","ESCOLA","CENTRO","668454","218681954","RUA PRINCESA ISABEL CENTRO","2366",NULL,"CENTRO","21.91","21.63","100","23.7","-11.0293768","-62.6763781","110130205000030","-11.028792","-62.676613","110130205000003","-11.028792","-62.676613","0","69.89825834","1","0",False,NULL
"661","RUA MARECHAL RONDON CENTRO","2334","TERREO","CENTRO","547742","92571919","RUA MARECHAL RONDON CENTRO","2334",NULL,"CENTRO","100","25.19","100","62.73","-11.0302311","-62.6758883","110130205000030","-11.03036","-62.675585","110130205000003","-11.03036","-62.675585","0","36.07224669","1","0",False,NULL
"662","RUA PIAUI SETOR 02","2965",NULL,"SETOR 02","889835","1281321","RUA  PIAUI SETOR 02","3782",NULL,"SETOR 02","100","14.82","100","46.52","-11.0381017","-62.674138","110130205000034","-10.436876","-62.460666","110011405000012","-10.436867","-62.460661","1.14038455","70804.32485123","1","69988.57265792",False,NULL
"663","BR 421, KM 74 ZONA RURAL",NULL,NULL,"ZONA RURAL","194090","1652730","RODOVIA  BR 421 PROJETO SIDNEY GIRAO","1",NULL,"PROJETO SIDNEY GIRAO","29.8","16.07","11.45","22.39","-10.246216","-63.290521","110140105000007","-10.387934","-65.096703","110033820000019","-10.387934","-65.096703","0","198218.4037531","1","196172.42932112",False,False
"664","RUA JONAS ANTONIO DE SOUZA CENTRO","3791","PREDIO","CENTRO","590399","1706784","RUA  JONAS ANTONIO DE SOUZA CENTRO","3791",NULL,"CENTRO","100","26.98","100","64.88","-11.8310767","-61.31862","110147605000001","-11.830926","-61.318683","110147605000001","-11.830926","-61.318683","0","18.10556776","1","0",True,NULL
"665","AV JANIO QUADROS CENTRO",NULL,NULL,"CENTRO","590560","1706717","AVENIDA  JANIO QUADROS CENTRO","3918",NULL,"CENTRO","100","13.16","100","43.1","-11.8311143","-61.3142091","110147605000001","-11.831798","-61.314681","110147605000001","-11.831798","-61.314681","0","91.74596238","1","0",True,NULL
"666","AV. JORGE TEIXEIRA CENTRO","3979","TERREO","CENTRO","252354","1729594","AVENIDA  JORGE TEIXEIRA CENTRO","3697",NULL,"CENTRO","25.77","19.83","100","26.14","-11.8328138","-61.3171579","110147605000001","-11.124999","-62.365308","110170805000003","-11.124999","-62.365308","0","138708.6598266","1","137857.60849076",False,False
"667","RUA SAO PAULO SAO JOSE","278",NULL,"SAO JOSE","574869","1718688","RUA SAO PAULO SAO JOSE","278",NULL,"SAO JOSE","100","22.87","100","59.72","-11.7722057","-63.0375702","110150005000006","-11.772009","-63.037624","110150005000006","-11.772009","-63.037624","0","22.64256537","1","0",True,NULL
"668","AV. JORGE TEIXEIRA SAO JOSE","1013","PREDIO DO INCRA","SAO JOSE","574960","1718734","AVENIDA  JORGE TEIXEIRA SAO JOSE","1013",NULL,"SAO JOSE","25.77","25.39","100","27.74","-11.7723267","-63.0383333","110150005000006","-11.772061","-63.038112","110150005000006","-11.772061","-63.038112","0","38.12088965","1","0",True,NULL
"669","AVENIDA 02 SETOR 04",NULL,NULL,"SETOR 04","566700","92556581","TRAVESSAO  2 PROJETO DE ASSENTAMENTO BURITIS","1",NULL,"PROJETO DE ASSENTAMENTO BURITIS","100","16.07","12.4","36.35","-10.24962121","-63.3018267","110140105000028","-10.197813","-63.885636","110045205000020","-10.197813","-63.885636","0","64145.18771982","1","63896.76712109",False,NULL
"670","RUA JOSE VALADARES SETOR 03",NULL,"PREDIO","SETOR 03","295080","1695073","RUA  JOSE VALADARES CENTRO","2011","CASA","CENTRO","100","13.08","9.82","30.8","-10.2544332","-63.2972241","110140105000029","-10.260317","-63.292284","110140105000001","-10.260317","-63.292284","0","848.65848744","1","606.61799649",False,False
"671","RUA INDEPENDENCIA CENTRO","2228","BAIRRO","CENTRO","839582","215314497","RUA  INDEPENDENCIA CENTRO","0",NULL,"CENTRO","100","14.51","100","45.91","-10.915965","-62.5541217","110143505000001","-11.167831","-61.905991","110025405000007","-11.042736999999999","-62.230073000000004","37998.96609071","76077.23721514","1","75890.98071551",False,False
"672","RUA PORTO VELHO CENTRO","1117","CENTRO","CENTRO","223914","1700543","RUA  PORTO VELHO CENTRO","1119",NULL,"CENTRO","100","22.16","100","58.73","-10.9152663","-62.5548123","110143505000001","-10.915518","-62.556262","110143505000001","-10.915518","-62.556262","0","160.7384397","1","0",True,NULL
"673","RUA 13 DE MAIO CENTRO","1075","ZONA URBANA","CENTRO","272444","1750124","RUA  TREZE DE MAIO CENTRO","1279",NULL,"CENTRO","100","14.53","100","45.95","-10.9144487","-62.5555448","110143505000001","-9.190093","-63.187353","110110405000002","-9.190093","-63.187353","0","203835.78971451","1","202773.48474168",False,False
"674","BR 421, L. C. 35, KM 10 ZONA RURAL",NULL,NULL,"ZONA RURAL","333145","110619298","RODOVIA  RO 485 ZONA RURAL","33",NULL,"ZONA RURAL","23.41","12.05","100","21.05","-10.1603295","-63.3178138","110140105000014","-12.998843","-61.237375","110007205000022","-12.998843","-61.237375","0","388547.11641248","1","378606.6952221",False,False
"675","AV JORGE TEIXEIRA DE OLIVEIRA CENTRO","80",NULL,"CENTRO","547208","219945080","AVENIDA  JORGE TEIXEIRA DE OLIVEIRA CENTRO","0",NULL,"CENTRO","100","15.38","100","47.6","-11.908285","-61.5109483","110148405000002","-11.908083","-61.511689","110148405000002","-11.908083","-61.51128","44.50007888","83.66132922","1","0",True,NULL
"676","BR 421, LINHA C-50 ZONA RURAL",NULL,NULL,"ZONA RURAL","516903","110626330","LINHA  124 TRAVESSAO PARA A LINHA 13 NORTE","1",NULL,"TRAVESSAO PARA A LINHA 13 NORTE","27.71","16.07","12.45","21.86","-10.0245579","-63.2878808","110140105000016","-11.716296","-62.326073","110014805000015","-11.714017","-62.326856","267.36934228","215445.40795799","1","207332.21328415",False,False
"677","BR 421 KM 25 LOTE 10 ZONA RURAL",NULL,"PREDIO PROPRIO","ZONA RURAL","194090","1652730","RODOVIA  BR 421 PROJETO SIDNEY GIRAO","1",NULL,"PROJETO SIDNEY GIRAO","28.56","16.07","11.45","21.89","-10.07463983","-63.21200988","110140105000017","-10.387934","-65.096703","110033820000019","-10.387934","-65.096703","0","209157.1994285","1","203518.98594258",False,False
"678","ROD.470, KM 35 GLEBA 05 LOTE 18 ASSENTAMENTO MARGARIDA ALVES ZONA RURAL",NULL,"PREDIO","ZONA RURAL","333145","110619298","RODOVIA  RO 485 ZONA RURAL","33",NULL,"ZONA RURAL","21.44","12.05","100","19.9","-10.9310891","-62.4802043","110143505000012","-12.998843","-61.237375","110007205000022","-12.998843","-61.237375","0","266721.28119437","1","257933.73207625",False,False
"679","RODOVIA 470, LINHA 41, ASSENTAMENTO PALMARES GLEBA 04 ZONA RURAL",NULL,"AREA SOCIAL","ZONA RURAL","24676","180243968","LINHA  04 ZONA RURAL","1",NULL,"ZONA RURAL","18.85","16.07","100","19.77","-10.9432803","-62.5403833","110143505000018","-12.968453","-60.812191","110007205000012","-12.968453","-60.812191","0","293341.29416513","1","282232.18400206",False,False
"680","RUA JUDITE JESUS DE OLIVEIRA CENTRO","352",NULL,"CENTRO","689868","220213362","RUA  ANTONIO JESUS DE OLIVEIRA CENTRO","0",NULL,"CENTRO","22.18","11.83","100","20.21","-12.1810224","-61.6042028","110145005000002","-12.18324","-61.605735","110145005000002","-12.182770999999999","-61.605636000000004","53.24903605","297.55536743","1","0",True,NULL
"681","KAPA 24 RURAL",NULL,"ZONA RURAL","RURAL","152114","110647674","AVENIDA  KAPA 24 KAPA 24","1",NULL,"KAPA 24","100","16.07","9.68","33.59","-12.3235651","-61.2867044","110145005000007","-11.736399","-61.319892","110147605000004","-11.736399","-61.319892","0","65389.66465575","1","58004.73135057",False,False
"682","RUA RONALDO ARAGAO CENTRO","3539","PREDIO ANTIGA CAMARA","CENTRO","175801","97972061","RUA  RONALDO ARAGAO CENTRO","0",NULL,"CENTRO","100","15.18","100","47.22","-12.0619002","-63.5695547","110149205000001","-11.912875","-61.510638","110148405000001","-11.912875","-61.510638","0","224560.60545122","1","224783.75065095",False,False
"683","RUA ANTONIO RODRIGUES DE SOUZA CENTRO","1371","ESCOLA","CENTRO","687889","1705644","RUA  ANTONIO RODRIGUES DE SOUZA CENTRO","1371",NULL,"CENTRO","100","27.14","100","65.06","-13.4784248","-61.0443178","110146805000001","-13.478484","-61.043947","110146805000001","-13.478484","-61.043947","0","40.63230635","1","0",True,NULL
"684","RUA ANOTONIO RODRIGUES DE SOUZA CENTRO",NULL,"ESCOLA","CENTRO","846257","215207400","RUA  ANTONIO RODRIGUES DE SOUZA CENTRO","479",NULL,"CENTRO","19.44","13.03","100","19.1","-13.4813897","-61.0489962","110146805000002","-13.483706","-61.052124","110146805000002","-13.483706","-61.052124","0","425.11700803","1","0",True,NULL
"685","RUA ANTONIO RODRIGUES DE SOUZA CENTRO","951",NULL,"CENTRO","846250","1705947","RUA  ANTONIO RODRIGUES DE SOUZA CENTRO","951",NULL,"CENTRO","100","26.2","100","63.97","-13.4808674","-61.0477324","110146805000002","-13.481078","-61.047864","110146805000002","-13.481078","-61.047864","0","27.40225007","1","0",True,NULL
"686","LH 95 KAPA 24 ZONA RURAL - T.I. KWAZA DO RIO SAO PEDRO ZONA RURAL",NULL,"ALDEIA RIO SAO PEDRO","ZONA RURAL","332960","91964523","LINHA  155 ZONA RURAL","1","FAZENDA","ZONA RURAL","16.93","16.07","100","18.25","-12.35738289","-61.35594758","110145005000017","-12.765282","-61.406342","110007205000022","-12.765282","-61.406241","10.9531185","45684.96205179","1","45202.53012001",False,False
"687","LH 95 KAPA 24 ZONA RURAL - T.I. KWAZA DO RIO SAO PEDRO - PARE ZONA RURAL","0","ALDEIA AGUA LIMPA","ZONA RURAL","333148","180224545","RODOVIA  RO 485 ZONA RURAL","0",NULL,"ZONA RURAL","18.55","28.7","100","21.88","-12.3885158","-61.3604106","110145005000018","-13.000702","-61.238231","110007205000022","-13.0006335","-61.238219","7.72702797","69350.32595131","1","68870.6693167",False,False
"688","LH 75 KAPA 08, COM A LH 90 KM 01, Z. RURAL - TERRA INDIGENA ZONA RURAL",NULL,"ALDEIA 2 IRMAOS","ZONA RURAL","332960","91964523","LINHA  155 ZONA RURAL","1","FAZENDA","ZONA RURAL","18.12","16.07","100","19.2","-12.3136297","-61.4603126","110145005000019","-12.765282","-61.406342","110007205000022","-12.765282","-61.406241","10.9531185","50562.0186571","1","49638.992076",False,False
"689","RUA GETULIO DORNELES VARGAS CENTRO","393",NULL,"CENTRO","944368","1703365","RUA  GETULIO DORNELES VARGAS RUAS","393",NULL,"RUAS","100","22.42","10.21","38.88","-12.1808239","-61.6014036","110145005000021","-12.180562","-61.601705","110145005000001","-12.180562","-61.601705","0","43.83249827","1","0",False,NULL
"690","COMUNIDADE PEDRAS NEGRAS ZONA RURAL",NULL,"RIO GUAPORE","ZONA RURAL","895776","1511544","RUA  PEDRA NEGRA LAGOINHA","7147",NULL,"LAGOINHA","21.09","13.2","10.57","17.3","-12.85211821","-62.90134388","110149205000034","-8.766757","-63.846174","110020505090095","-8.766757","-63.846174","0","465840.71607119","1","462791.05061889",False,NULL
"691","RUA PROJETADA NOVA ESPERANCA","10",NULL,"NOVA ESPERANCA","533825","180282640","RUA  PROJETADA NOVA ESPERANCA","0",NULL,"NOVA ESPERANCA","100","18.14","100","52.57","-11.9133781","-61.5090211","110148405000001","-8.7224","-63.879946","110020505000174","-8.7225745","-63.879926","19.52765779","439491.05224842","1","437531.12766017",False,False
"692","AV. SETE DE SETEMBRO NOVA ESPERANCA","391",NULL,"NOVA ESPERANCA","749648","1169782","AVENIDA  SETE DE SETEMBRO JARDIM CLODOALDO","3971",NULL,"JARDIM CLODOALDO","24.38","21.37","11.95","21.53","-11.9137874","-61.5091522","110148405000001","-11.425906","-61.445603","110004905000041","-11.425915","-61.4456025","1.00223839","54689.61358125","1","54097.85131649",False,False
"693","AV TANCREDO DE ALMEIDA NEVES CENTRO","3108","QUERENCIA DO NORTE","CENTRO","694628","1661452","AVENIDA  TANCREDO DE ALMEIDA NEVES CENTRO","3107","CASA","CENTRO","100","19.94","100","55.46","-11.9750084","-61.3769093","110147605000010","-12.132592","-61.861141","110037905000021","-12.132592","-61.861141","0","55495.92859215","1","55008.91403925",False,NULL
"694","RUA FLAVIO SARAIVA DE MATOS CENTRO",NULL,"QUERENCIA DO NORTE","CENTRO","103117","1708110","RUA  FLAVIO SARAIVA MATOS QUERENCIA DO NORTE","4161",NULL,"QUERENCIA DO NORTE","43.7","12.09","10.66","23.84","-11.9756239","-61.3735642","110147605000010","-11.97423","-61.377558","110147605000010","-11.97423","-61.377558","0","461.2483686","1","0",True,NULL
"695","AV. PRINCIPAL CENTRO","4343","DIST. NOVO PARAISO","CENTRO","163506","218165963","AVENIDA  PRINCIPAL CENTRO","0",NULL,"CENTRO","15.71","11.66","100","15.95","-11.8003121166667","-61.47707785","110148405000006","-13.192716","-60.804465","110005605000017","-13.192716","-60.804465","0","171182.2923038","1","169926.74506058",False,False
"696","RUA 05, ESQUINA C/ AVENIDA 01 CENTRO","5015","DISTRIT NOVO PARAISO","CENTRO","660950","215052367","AVENIDA  CINCO DE SETEMBRO CENTRO","5017",NULL,"CENTRO","16.48","20.18","100","18.73","-11.7990481","-61.4741899","110148405000006","-11.347368","-62.288435","110034605000008","-11.347368","-62.288435","0","101931.46977229","1","101336.85247855",False,False
"697","RODOVIA BR 429 KM 92 ESQUINA C/LINHA 033 ZONA RURAL",NULL,NULL,"ZONA RURAL","595887","110649504","RODOVIA  BR 429 GLEBA BOM PRINCIPIO B","1","CASA VERDE","GLEBA BOM PRINCIPIO B","23.51","16.07","11.28","19.57","-12.0722435","-63.7196193","110149205000008","-11.7636","-63.050337","110150005000008","-11.7636","-63.051795","158.71738637","80499.03343434","1","66094.91626538",False,False
"698","RUA MOGNO PORTO MURTINHO",NULL,"ESCOLA INDIGENA","PORTO MURTINHO","586693","1715671","RUA  MOGNO PORTO MURTINHO","0",NULL,"PORTO MURTINHO","100","11.1","100","38.43","-11.9514606","-63.5884493","110149205000010","-12.293858","-63.397493","110149210000001","-12.293669999999999","-63.397423","22.24508927","43364.94236872","1","32862.39543684",False,False
"699","TRAVESSAO LINHA 4A ZONA RURAL",NULL,NULL,"ZONA RURAL","219366","92576773","LINHA  4A GLEBA TERRA FIRME","1",NULL,"GLEBA TERRA FIRME","100","16.07","11.15","35.19","-11.9514393","-63.5883588","110149205000010","-12.02868","-63.566871","110149205000026","-12.02868","-63.566871","0","8901.11205805","1","3118.10910885",False,NULL
"700","BR 429 KM 65 LINHA 20 KM 3,5 RURAL",NULL,"LINHA 20","RURAL","233521","180397347","RODOVIA  BR 425 BR 425","1",NULL,"BR 425","27.84","16.07","9.66","20.86","-12.0273183","-63.9731868","110149205000012","-10.425036","-65.338307","110033805000009","-10.4126075","-65.33213599999999","1537.96682931","232184.7205796","1","230248.97811863",False,False
"701","RUA MANAUS ALTO ALEGRE","3240","APAE","ALTO ALEGRE","593733","1712281","RUA  MANAUS CIDADE BAIXA","3240",NULL,"CIDADE BAIXA","100","26.49","10.98","42.27","-12.0713195","-63.5687266","110149205000056","-12.071318","-63.56883","110149205000056","-12.071318","-63.56883","0","11.24457457","1","0",True,NULL
"702","RUA MACAPA ALTO ALEGRE","3441","ESCOLA","ALTO ALEGRE","500051","1478653","AVENIDA  MACAPA JARDIM TROPICAL","3441",NULL,"JARDIM TROPICAL","100","24.58","10.28","40.22","-12.0731034","-63.5685338","110149205000056","-11.729193","-61.763857","110028805000025","-11.729193","-61.763857","0","200046.18005631","1","200145.21809926",False,False
"703","RUA RONDONIA CENTRO","4070",NULL,"CENTRO","565775","1374329","RUA  RONDONIA CENTRO","3390",NULL,"CENTRO","100","14.21","100","45.3","-12.0615467","-63.57348","110149205000058","-9.428187","-62.002446","110013005000004","-9.428187","-62.002446","0","339399.59635147","1","338053.80382564",False,NULL
"704","COMUNIDADE SANTO ANTONIO ZONA RURAL",NULL,NULL,"ZONA RURAL","288470","215125306","RUA SANTO ANTONIO PLANALTO","1",NULL,"PLANALTO","20.24","16.07","10.46","17.67","-12.632119","-63.02637","110149205000051","-9.771622","-66.369116","110020517000005","-9.771622","-66.369116","0","483821.07309767","1","472821.75448617",False,False
"705","RUA VALECIO DE ARAUJO CIDADE ALTA","3400",NULL,"CIDADE ALTA","672558","92318306","AVENIDA  EDUARDO CORREA DE ARAUJO CIDADE NOVA","2810",NULL,"CIDADE NOVA","21.2","14.87","17.5","19.16","-12.0545536","-63.5706592","110149205000059","-10.418828","-65.337349","110033805000008","-10.418828","-65.337349","0","264962.68438269","1","263817.22325021",False,NULL
"706","RUA PRIMAVERA CENTRO","4015","PREDIO PROPRIO","CENTRO","571528","1595981","AVENIDA  PRIMAVERA CENTRO","1615",NULL,"CENTRO","100","12.54","100","41.77","-10.4278861","-62.1291367","110180705000015","-12.560006","-60.907524","110092405000001","-12.560006","-60.907524","0","271890.26544388","1","270455.7968344",False,NULL
"707","RODOVIA RODOVIA 377 KM 16 SETOR PORTO MURTINHO ZONA RURAL",NULL,"E. PEREIRA E CACERES","ZONA RURAL","790696","91965176","RODOVIA  RO 370 ZONA RURAL","2",NULL,"ZONA RURAL","19.12","14.9","100","19.6","-12.1911965","-63.4474008","110149210000004","-13.032877","-60.937138","110007205000019","-13.032877","-60.937138","0","288019.92569548","1","274003.39687912",False,False
"708","RUA 13 DE FEVEREIRO SETOR 04","0","HOSPITAL MUNICIPAL","SETOR 04","954080","1738635","RUA  TREZE DE FEVEREIRO SETOR 1","0",NULL,"SETOR 1","100","28.7","23.59","54.92","-10.4297051","-62.1256831","110180705000017","-10.427433","-62.1327","110180705000001","-10.427433","-62.1327","0","807.87724447","1","598.44876844",False,False
"709","RUA 19 DE NOVEMBRO SETOR 04","1438","ESCOLA","SETOR 04","349152","216962413","RUA  19 DE NOVEMBRO SETE DE SETEMBRO","1587",NULL,"SETE DE SETEMBRO","100","15.37","15.24","37.63","-10.4297009","-62.1231239","110180705000017","-11.412218","-61.441222","110004905000111","-11.412218","-61.441222","0","132206.58836958","1","131498.80402898",False,NULL
"710","RUA SANTO PEREIRA SETOR 04","170",NULL,"SETOR 04","326416","1582120","RUA  JOSE PEREIRA SETOR 03","2447",NULL,"SETOR 03","16.5","14.06","28.02","16.61","-10.93242664","-62.25626844","110155905000001","-10.573715","-63.621413","110070005000004","-10.573715","-63.621413","0","154373.45636911","1","154145.49878755",False,NULL
"711","AVENIDA JORGE TEIXEIRA CENTRO","609",NULL,"CENTRO","594275","1717523","AVENIDA  JORGE TEIXEIRA CENTRO","609",NULL,"CENTRO","100","21.03","100","57.12","-11.7681083","-63.0381868","110150005000001","-11.768055","-63.038019","110150005000001","-11.768055","-63.038019","0","19.20378659","1","0",True,NULL
"712","AV SETE DE SETEMBRO CENTRO","661",NULL,"CENTRO","236222","1717743","AVENIDA  SETE DE SETEMBRO CENTRO","661","FRENTE","CENTRO","100","25.31","100","62.88","-11.76848","-63.0362817","110150005000002","-11.768474","-63.03626","110150005000002","-11.768474","-63.03626","0","2.45462128","1","0",True,NULL
"713","AV. CAPITAO SILVIO CRISTO REI","647",NULL,"CRISTO REI","273230","218100727","AVENIDA CAPITAO SILVIO CRISTO REI","996",NULL,"CRISTO REI","22.75","13.89","100","21.66","-11.7690165","-63.0332101","110150005000003","-11.693186","-62.715489","110032005000006","-11.693173999999999","-62.7154795","1.68834613","35603.95386198","1","35295.43253321",False,False
"714","AVENIDA CAPITAO SILVIO CRISTO REI","898",NULL,"CRISTO REI","273258","1637791","AVENIDA CAPITAO SILVIO CRISTO REI","0","SALA 7","CRISTO REI","100","14.49","100","45.86","-11.77177","-63.033635","110150005000003","-11.691743","-62.715404","110032005000006","-11.691791","-62.7153865","5.66732169","35771.02804305","1","35339.59552331",False,False
"715","RUA NOVA ESPERANCA CENTRO",NULL,"PREDIO","CENTRO","662734","1690003","RUA  NOVA ESPERANCA CENTRO","5526",NULL,"CENTRO","100","11.13","100","38.51","-10.93716594","-62.25816546","110155905000002","-11.198942","-61.513986","110120305000015","-11.198942","-61.513986","0","86268.92560901","1","85814.81571294",False,False
"716","RODOVIA BR 429 KM 16 ZONA RURAL",NULL,NULL,"ZONA RURAL","595887","110649504","RODOVIA  BR 429 GLEBA BOM PRINCIPIO B","1","CASA VERDE","GLEBA BOM PRINCIPIO B","30.44","16.07","11.28","22.57","-11.8428608","-63.1649833","110150005000011","-11.7636","-63.050337","110150005000008","-11.7636","-63.051795","158.71738637","15277.12541307","1","70.13165698",False,True
"717","RD BR 429 KM 32 ZONA RURAL",NULL,NULL,"ZONA RURAL","521126","1488465","TRAVESSAO  DO KM 9 DA 184 TRAVESSAO KM 9 LADO ESQUERDO","1","CHACARA","TRAVESSAO KM 9 LADO ESQUERDO","22.38","16.07","12.02","19.21","-11.9402027","-63.2505563","110150005000011","-11.804843","-61.791088","110028805000055","-11.804843","-61.791088","0","159525.45501703","1","134653.07976057",False,False
"718","LINHA 12 KM 08 ZONA RURAL",NULL,NULL,"ZONA RURAL","792503","109873290","LINHA  08 ZONA RURAL","1",NULL,"ZONA RURAL","22.73","16.07","100","22.6","-11.824524","-62.922832","110150005000021","-13.05262","-61.084612","110007205000015","-13.05262","-61.084612","0","241842.2791068","1","241243.08591501",False,False
