"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
901,"ALDEIA BAIA DA COCA - RIO GUAPORE ALDEIA BAIA DA COCA","315.0","TERRA  INDIGENA","aldeia baia da coca",21447,"226050095","AVENIDA  GUAPORE RESIDENCIAL SOLAR DE VILHENA","316",NULL,"residencial solar de vilhena","100.0","99.68","42.55","94.19","-11.9618224818259","-64.8974589630961","110010622000008","-12.721789","-60.11509","110030405000040","-12.721789","-60.11509","0","526303.66141229","1","526331.5385718",False,NULL
902,"ALDEIA RICARDO FRANCO, RIO GUAPORE ALDEIA RICARDO FRANCO",NULL,"TERRA INDIGENA","aldeia ricardo franco",6450,"1169353","AVENIDA  GUAPORE JARDIM CLODOALDO","3816",NULL,"jardim clodoaldo","100.0","0.0","43.24","74.32","-12.0162163395435","-64.8278906755149","110010622000010","-11.424654","-61.450594","110004905000040","-11.4248255","-61.45073","24.1532869","373542.16850197","1","369819.42467127",False,NULL
903,"ALDEIA LAJE VELHO - BOM SOSSEGO ALDEIA LAJE VELHO",NULL,"6ª LINHA RAMAL IATA","aldeia laje velho",246993,"215015276","RUA  SOSSEGO NOVA ESPERANCA","80",NULL,"nova esperanca","100.0","0.0","32.26","73.23","-10.55653259","-65.27549436","110010612000005","-8.718845","-63.873114","110020505000040","-8.717528","-63.869858","386.6720969","255711.51970712","1","254420.40034086",False,False
904,"ALDEIA LINHA 10 - BOM SOSSEGO ALDEIA LINHA 10",NULL,"TERRA INDIGENA","aldeia linha 10",34613,"180236565","LINHA  10 SERRA GRANDE","0",NULL,"serra grande","100.0","0.0","37.04","73.7","-10.6029766704887","-65.0854693260044","110010612000007","-12.138888","-64.345643","110008005000026","-12.138888","-64.345582","6.63123923","188869.83118674","1","187528.80939712",False,False
905,"RUA ANTONIO ELIAS TEIXEIRA CENTRO",NULL,NULL,"centro",779590,"1182487","RUA  ANTONIO MOREIRA LIMA JARDIM BANDEIRANTES","1883",NULL,"jardim bandeirantes","76.19","0.0","32.0","56.53","-11.8815875","-65.0168051","110010622000001","-11.430655","-61.471418","110004905000081","-11.430642500000001","-61.471353","7.21938625","389338.35946507","1","389267.06970752",False,False
906,"ALDEIA PEDRAL ALDEIA PEDRAL",NULL,"RIO GUAPORE","aldeia pedral",263659,"180240048","ALDEIA  PEDRAL ALDEIA INDIGENA PEDRAL","8",NULL,"aldeia indigena pedral","100.0","0.0","100.0","80.0","-11.9803848769516","-64.8867195658386","110010622000012","-11.979114","-64.886833","110010622000012","-11.9793095","-64.8867995","22.04192601","141.85290008","1","0",True,NULL
907,"ALDEIA SAGARANA - RIO GUAPORE ALDEIA SAGARANA",NULL,"TERRA INDIGENA","aldeia sagarana",21462,"226050073","AVENIDA  GUAPORE RESIDENCIAL SOLAR DE VILHENA","362",NULL,"residencial solar de vilhena","100.0","0.0","46.51","74.65","-11.9111753348261","-64.9941349122673","110010622000016","-12.722105","-60.114778","110030405000040","-12.722212","-60.114778","11.89787353","537675.44151945","1","533646.31994641",False,NULL
908,"RUA MARECHAL RONDON SETOR 04","2579.0","UNIDADE DE ENSINO","setor 04",14209,"215035529","AVENIDA MARECHAL RONDON CENTRO","2385",NULL,"centro","100.0","92.48","42.86","92.78","-10.4389666","-62.472313","110011405000002","-12.995553","-60.946323","110007205000002","-12.995553","-60.946323","0","329263.57414769","1","327981.07479227",False,False
909,"AVENIDA RIO BRANCO SETOR 1","2017.0","PREDIO","setor 1",46923,"1158886","RUA  RIO BRANCO CENTRO","1873",NULL,"centro","100.0","92.86","46.15","93.19","-10.433601","-62.470524","110011405000009","-11.436653","-61.449026","110004905000010","-11.436653","-61.449026","0","157724.37031877","1","156972.54592445",False,False
910,"AVENIDA BRASIL SETOR 01","1676.0",NULL,"setor 01",33647,"215048904","AVENIDA  BRASIL CENTRO","1765",NULL,"centro","100.0","94.96","42.86","93.28","-10.4372541","-62.470491","110011405000009","-13.479738","-61.040583","110146805000001","-13.479738","-61.040583","0","372346.42387062","1","370749.26109721",False,False
911,"RUA FLORIANOPOLIS SETOR 02","2945.0","ESCOLA","setor 02",62508,"1198966","RUA  FLORIANOPOLIS SETOR 03","2243","CASA","setor 03","100.0","76.16","87.5","93.98","-10.4390444","-62.4681732","110011405000010","-9.911447","-63.045731","110002305000005","-9.911447","-63.045731","0","86240.30446857","1","85828.20281234",False,False
912,"RUA ONOFRE DUARTE DE OLIVEIRA SETOR 06","3398.0",NULL,"setor 06",30122,"1287647","RUA  ONOFRE DUARTE DE OLIVEIRA SETOR 06","3181",NULL,"setor 06","100.0","93.61","100.0","98.72","-10.4420224","-62.4656802","110011405000011","-10.421201","-62.477442","110011405000030","-10.421201","-62.477442","0","2648.533722","1","2216.76818429",False,False
913,"RUA MARECHAL RONDON SETOR 03","2258.0",NULL,"setor 03",14244,"1222746","AVENIDA MARECHAL RONDON CENTRO","2286",NULL,"centro","100.0","98.78","42.86","94.04","-10.4419633","-62.4656555","110011405000011","-12.995351","-60.946344","110007205000002","-12.995351","-60.946344","0","328589.54534155","1","327382.32537417",False,False
914,"RUA JEAN CARLOS JARDIM NOVO ESTADO","4029.0",NULL,"jardim novo estado",664305,"1290491","RUA  JEAN CARLOS MUNIZ JARDIM DOS ESTADOS","4029",NULL,"jardim dos estados","100.0","100.0","72.22","97.22","-10.4419758","-62.4656569","110011405000011","-10.416592","-62.478128","110011405000068","-10.416592","-62.478128","0","3134.77279431","1","2682.64882904",False,False
915,"RUA MAMORE SETOR 01-A","1502.0",NULL,"setor 01-a",59061,"215016509","AVENIDA  MAMORE SETOR 0006","1568",NULL,"setor 0006","100.0","95.79","70.0","96.16","-10.4420123","-62.465627","110011405000011","-12.436664","-64.226909","110008005000006","-12.436664","-64.226909","0","293318.64842019","1","292439.90746882",False,NULL
916,"RUA RAIMUNDO BARRETO JARDIM ESPERANCA","863.0","ESCOLA","jardim esperanca",310907,"1294126","RUA  RAIMUNDO BARRETO SETOR 07","942",NULL,"setor 07","100.0","91.61","25.0","90.82","-10.4420087","-62.4656314","110011405000011","-10.450278","-62.477452","110011405000059","-10.450252500000001","-62.4774655","3.19674557","1586.29269032","1","1418.53105603",False,False
917,"RUA LUZIA LOPES CENTRO","2699.0","PERIMETRO URBANO","centro",836029,"91979476","RUA  LUZIA LOPES TARILANDIA","2699",NULL,"tarilandia","100.0","100.0","25.0","92.5","-10.4420051","-62.4656291","110011405000011","-10.85644","-62.796105","110011425000002","-10.85644","-62.796105","0","58548.24619243","1","58219.25021154",False,NULL
918,"LINHA 130 KM 12 LADO NORTE ZONA RURAL",NULL,NULL,"zona rural",30870,"110256985","LINHA  12 LINHA E","52","CASA","linha e","100.0","0.0","35.29","73.53","-11.61629574","-62.27442728","110014805000018","-11.398806","-61.261173","110004910000018","-11.3996125","-61.260219500000005","137.2748104","113021.61196454","1","109325.2803405",False,False
919,"RUA JUSCELINO KUBISTHEK LIBERDADE","882.0","AO LADO DA IGREJA","liberdade",788402,"1724690","AVENIDA  JUSCELINO KUBISCHEK CENTRO","1025",NULL,"centro","94.74","86.05","26.67","86.19","-10.7132988","-62.2564194","110015505000016","-10.2429","-62.35153","110160905000003","-10.2429","-62.35153","0","53329.81687406","1","52549.01992096",False,NULL
920,"RUA OSVALDO CRUZ LIBERDADE","416.0","ESCOLA","liberdade",36708,"1263445","AVENIDA  OSVALDO CRUZ SERRARIA","389",NULL,"serraria","100.0","93.51","35.29","92.23","-10.7155486","-62.2592044","110015505000018","-10.778825","-65.328996","110010605000006","-10.778825","-65.328996","0","335430.75396691","1","335657.87246134",False,False
921,"RO 481 KM 08 ESQUINA COM A LINHA 118 SUL ZONA RURAL",NULL,NULL,"zona rural",11601,"1329132","LINHA  UM GLEBA SANTA CRUZ","0","CASA 1","gleba santa cruz","100.0","0.0","46.15","74.62","-11.72635349","-62.38337056","110014805000025","-13.124911","-60.994642","110005605000024","-13.124911","-60.994642","0","216620.18553729","1","210494.16571216",False,False
922,"LINHA 134, KM 12, LADO NORTE ZONA RURAL",NULL,NULL,"zona rural",61776,"1196179","LINHA  130 NOVA GEASE","37","CASA 2","nova gease","100.0","0.0","40.0","74.0","-11.6188831","-62.2377868","110014805000027","-11.940535","-62.267491","110001525000006","-11.939919","-62.267277","72.34449226","35911.96697164","1","23966.60364952",False,False
923,"RUA JUSCELINO KUBITSCHEK JARDIM TROPICAL","113.0",NULL,"jardim tropical",48152,"180229972","AVENIDA  JUSCELINO KUBITSCHEK RIOZINHO","6200",NULL,"riozinho","100.0","1.82","34.78","73.84","-10.7196725","-62.2521859","110015505000020","-11.505221","-61.365282","110004910000003","-11.505221","-61.365282","0","130361.78104301","1","129941.3838359",False,False
924,"RUA JUSCELINO KUBITSCHECK JARDIM TROPICAL","125.0","CENTRO","jardim tropical",24120,"1223261","RUA  JUSCELINO KUBITSCHECK CENTRO","207",NULL,"centro","100.0","60.39","28.57","84.93","-10.71923","-62.25233","110015505000020","-12.997739","-60.943061","110007205000004","-12.997739","-60.943061","0","290667.28879151","1","289336.24441135",False,False
925,"RUA ANA NERI JARDIM TROPICAL","342.0","CENTRO","jardim tropical",86988,"221143695","RUA  ANA NERI INCRA","351",NULL,"incra","100.0","97.44","30.0","92.49","-10.7194818","-62.2495909","110015505000021","-10.719474","-62.249857","110015505000021","-10.719474","-62.249857","0","29.08560576","1","0",True,NULL
926,"AVENIDA CAPITAO SILVIO GONCALVES DE FARIAS INCRA","368.0","CENTRO","incra",86791,"1399472","AVENIDA CAPITAO SILVIO GONCALVES DE FARIAS INCRA","368",NULL,"incra","100.0","100.0","100.0","100.0","-10.7215093","-62.2497865","110015505000021","-10.721576","-62.249753","110015505000021","-10.721576","-62.249753","0","8.27062663","1","0",True,NULL
927,"RUA SIRLEY LEMES BOA ESPERANCA","141.0","ESCOLA","boa esperanca",304287,"1399842","RUA  SIRLEY LENES JARDIM AEROPORTO","146",NULL,"jardim aeroporto","91.67","96.58","34.48","86.93","-10.7368379","-62.2438406","110015505000022","-10.736662","-62.243826","110015505000022","-10.736662","-62.243826","0","19.62414291","1","0",True,NULL
928,"AV. TANCREDO NEVES BOA ESPERANCA","233.0","ESCOLA","boa esperanca",51222,"215111965","AVENIDA  TANCREDO NEVES UNIAO","1000",NULL,"uniao","100.0","23.3","22.22","76.88","-10.7374693","-62.2434791","110015505000022","-8.795823","-63.70231","110080905000003","-8.795823","-63.70231","0","268639.53303399","1","267556.83024648",False,False
929,"RUA MARIO ANDREAZZA JARDIM AEROPORTO","426.0",NULL,"jardim aeroporto",260742,"1514498","RUA  MARIO ANDREAZZA SAO FRANCISCO","8834",NULL,"sao francisco","100.0","4.82","27.59","73.72","-10.728076","-62.25095611","110015505000025","-8.771551","-63.828772","110020505100011","-8.771551","-63.828772","0","277895.13612496","1","276796.79797282",False,False
930,"LINHA 08/31 GLEBA 08 A LOTE 15 ZONA RURAL","0.0","ESCOLA","zona rural",11601,"1329132","LINHA  UM GLEBA SANTA CRUZ","0","CASA 1","gleba santa cruz","100.0","100.0","46.15","94.62","-10.8070615","-62.2034347","110015505000042","-13.124911","-60.994642","110005605000024","-13.124911","-60.994642","0","289333.29359737","1","277489.07516548",False,False
931,"LINHA 115 GLEBA 17 LOTE 59 ZONA RURAL",NULL,"ZONA RURAL","zona rural",8943,"1154017","LINHA  NOVE LINHA SETE","120","SITIO SN","linha sete","100.0","0.0","30.0","73.0","-10.6734778","-62.2034353","110015505000052","-13.403503","-60.472397","110003105000009","-13.4037425","-60.4713025","121.34634001","357186.48347625","1","342134.95125859",False,False
932,"RUA MAIRA ALVORADA",NULL,"PREDIO ESCOLAR","alvorada",537281,"1403942","RUA  MAYRA ALVORADA","120","CASA 1","alvorada","80.0","0.0","100.0","66.0","-10.7166035","-62.2482864","110015505000060","-10.715309","-62.247347","110015505000034","-10.715309","-62.247347","0","176.78591687","1","0",False,NULL
933,"RUA ALTO ALEGRE NOVO HORIZONTE","494.0","COOAB","novo horizonte",304660,"92000605","RUA  ALTO ALEGRE NOVO HORIZONTE","493",NULL,"novo horizonte","100.0","99.8","100.0","99.96","-10.7125621","-62.2717928","110015505000062","-10.713484","-62.271437","110015505000054","-10.713484","-62.271437","0","109.63399531","1","0",False,NULL
934,"RUA. JUSCELINO KUBITSCHEK JARDIM NOVO ESTADO","1421.0","ESCOLA","jardim novo estado",259863,"217660140","AVENIDA  JUSCELINO KUBITSCHEK SETOR 15","1420",NULL,"setor 15","100.0","99.93","30.77","93.06","-10.7100474537686","-62.2598274228317","110015505000068","-11.725839","-62.328261","110014805000008","-11.725813","-62.3282965","4.82668536","113197.36927654","1","112399.72465484",False,False
935,"RUA DEZ SETOR 33 SOCIALISTA","35.0","ORGULHO DO MADEIRA","socialista",53875,"92015629","RUA  03 RIO PARDO","22","CASA","rio pardo","100.0","62.86","21.05","84.68","-8.760745","-63.81298167","110020505000115","-9.632986","-63.968087","110020505000074","-9.632986","-63.968087","0","98471.82818782","1","97841.94543973",False,NULL
936,"RUA URUPA SETOR INDUSTRIAL",NULL,"ESCOLA","setor industrial",65092,"215047396","RUA  URUPA INDUSTRIAL","4100",NULL,"industrial","100.0","0.0","100.0","80.0","-10.7114899","-62.2461769","110015505000082","-11.717265","-61.791917","110028805000050","-11.7173005","-61.79196","6.12380338","122320.9097301","1","121556.99564179",False,NULL
937,"RUA BURAREIRO SETOR INDUSTRIAL",NULL,"ESCOLA","setor industrial",84670,"1404194","RUA  BURAREIRO INDUSTRIAL","0",NULL,"industrial","100.0","0.0","100.0","80.0","-10.7122152","-62.2478372","110015505000082","-10.712018","-62.247668","110015505000035","-10.71196","-62.247668","6.44931462","28.68043822","1","0",False,NULL
938,"RUA OSWALDO RIBEIRO SOCIALISTA",NULL,"QUADRA 536 LOTE 231","socialista",438464,"98581935","RUA  OSWALDO RIBEIRO JARDIM SANTANA","0","APARTAMENTO 8","jardim santana","100.0","0.0","41.67","74.17","-8.761733208000004","-63.81309177","110020505000116","-8.762569","-63.819178","110020505000151","-8.7626285","-63.8192","7.04402837","675.2862373","1","438.97212159",False,NULL
939,"RUA RAPOSO TAVARES CTG","698.0","PROXIMO ATACAREJO","ctg",163924,"1421835","RUA  RAPOSO TAVARES CTG","1018",NULL,"ctg","100.0","68.57","100.0","93.71","-11.6895017","-61.1727867","110018905000019","-11.690729","-61.175783","110018905000042","-11.690729","-61.175783","0","353.6545838","1","36.30719495",False,NULL
940,"AVENIDA CRISTOVAO COLOMBO CTG","275.0",NULL,"ctg",524332,"1415964","RUA  CRISTOVAO COLOMBO CTG","275",NULL,"ctg","100.0","100.0","100.0","100.0","-11.6900332","-61.1732813","110018905000019","-11.690085","-61.173435","110018905000019","-11.690085","-61.173435","0","17.69961895","1","0",True,NULL
941,"AVENIDA BELEM NOVA PIMENTA","1205.0",NULL,"nova pimenta",54001,"92297638","AVENIDA  BELEM CENTENARIO","3022",NULL,"centenario","100.0","39.87","36.36","81.61","-11.6854976","-61.1570827","110018905000011","-11.7148","-61.760073","110028805000020","-11.7148","-61.760073","0","65737.20311467","1","65415.74294675",False,False
942,"RUA 21 ABRIL APEDIA","808.0","PROXIMO AO POSTO","apedia",36123,"1231048","TRAVESSA  21 SAO DOMINGOS DO GUAPORE","1230",NULL,"sao domingos do guapore","100.0","65.69","27.59","85.9","-11.68077","-61.1777133","110018905000017","-12.068103","-64.026441","110008035000006","-12.068103","-64.026441","0","312961.76565836","1","312982.9090459",False,False
943,"RUA DOS EXTENSIONISTAS CENTRO","3490.0","RONDOMINAS","centro",807452,"1408209","RUA  DOS EXTENCIONISTAS RONDOMINAS","2393",NULL,"rondominas","94.44","68.57","25.0","82.32","-10.5121522","-61.998686","110015525000009","-10.513209","-61.999443","110015525000009","-10.513209","-61.999443","0","143.7300791","1","0",True,NULL
944,"RUA BARROCAS DISTRITO DE RONDOMINAS","3314.0","CENTRO","distrito de rondominas",807432,"1408125","RUA  BARROCAS RONDOMINAS","3354",NULL,"rondominas","100.0","98.81","100.0","99.76","-10.5109447","-61.9980197","110015525000009","-10.510769","-61.998193","110015525000009","-10.510769","-61.998193","0","27.21531179","1","0",True,NULL
945,"AV TURIBIO ODILON RIBEIRO ALVORADA","781.0","PREDIO","alvorada",313335,"1415227","AVENIDA  TURIBIO ODILON RIBEIRO ALVORADA","774","CASA 1","alvorada","100.0","99.1","100.0","99.82","-11.6775267","-61.1802867","110018905000001","-11.678006","-61.180021","110018905000016","-11.678006","-61.180021","0","60.64289857","1","5.6111956",False,True
946,"AVENIDA COSTA E SILVA ALVORADA","321.0",NULL,"alvorada",35,"1189469","RUA  COSTA E SILVA TUCANO","3900","CASA","tucano","100.0","8.23","28.57","74.5","-11.6764934","-61.1837965","110018905000001","-11.936552","-62.007572","110001505000008","-11.936552","-62.007572","0","94209.56796859","1","93751.92334091",False,NULL
947,"RUA FLORIANO PEIXOTO PIONEIROS","310.0",NULL,"pioneiros",9498,"1212487","RUA  FLORIANO PEIXOTO SAO GERALDO","600",NULL,"sao geraldo","100.0","51.67","40.0","84.33","-11.6702794","-61.1875958","110018905000003","-9.912508","-63.06086","110002305000160","-9.912508","-63.06086","0","282959.39733664","1","281808.74748005",False,False
948,"RUA FERNAO DIAS PIONEIROS","275.0",NULL,"pioneiros",88044,"1417997","RUA  FERNAO DIAS JARDIM DAS OLIVEIRAS","276",NULL,"jardim das oliveiras","100.0","99.64","41.38","94.07","-11.67084485","-61.19427382","110018905000025","-11.670373","-61.194538","110018905000025","-11.670373","-61.194538","0","59.836768","1","0",True,NULL
949,"RUA PRINCESA ISABEL JARDIM DAS OLIVEIRAS","355.0",NULL,"jardim das oliveiras",76167,"99151485","RUA PRINCESA ISABEL JARDIM DAS OLIVEIRAS","946",NULL,"jardim das oliveiras","100.0","37.53","100.0","87.51","-11.6750216","-61.193732","110018905000027","-11.676563","-61.198466","110018905000023","-11.676563","-61.198466","0","543.25182368","1","29.93408247",False,True
950,"AVENIDA DOS BANDEIRANTES PIONEIROS","1152.0",NULL,"pioneiros",114181,"180247564","AVENIDA  BANDEIRANTES LIBERDADE","1934",NULL,"liberdade","100.0","59.57","33.33","85.25","-11.6777217","-61.191075","110018905000028","-10.76545","-65.316201","110010605000019","-10.76545","-65.316201","0","461209.21387668","1","461223.61229154",False,False
951,"RUA RIACHUELO, BNH I","835.0",NULL,"bnh i",163770,"1421787","AVENIDA  RIACHUELO CTG","1138",NULL,"ctg","94.74","73.37","0.0","80.99","-11.6851322","-61.1783503","110018905000031","-11.688301","-61.176932","110018905000042","-11.688301","-61.176932","0","384.71460157","1","269.55679842",False,NULL
952,"RO 010 KM 32 CX. POSTAL 014 RURAL","14.0",NULL,"rural",36100,"1230939","TRAVESSA  14 SAO DOMINGOS DO GUAPORE","187",NULL,"sao domingos do guapore","100.0","7.49","21.43","73.64","-11.7239411","-61.4760069","110018905000035","-12.064636","-64.028407","110008035000006","-12.064636","-64.028407","0","280291.20314286","1","272829.85902017",False,False
953,"RO 010, KM 32 SETOR ABAITARA, ZONA RURAL ZONA RURAL",NULL,"SETOR ABAITARA","zona rural",30804,"1164829","RUA  E JARDIM VITORIA","4910","CASA","jardim vitoria","100.0","0.0","33.33","73.33","-11.723628","-61.4767069","110018905000035","-11.414106","-61.477473","110004905000107","-11.414114","-61.4775025","3.33616299","34417.42465215","1","32441.0315305",False,False
954,"RUA TUPA BELA VISTA","35.0",NULL,"bela vista",680853,"1410894","RUA  TUPA BELA VISTA","35",NULL,"bela vista","100.0","100.0","100.0","100.0","-11.655336","-61.1952115","110018905000043","-11.655311","-61.195017","110018905000004","-11.655311","-61.195017","0","21.36313675","1","0",False,NULL
955,"RODOVIA BR 364 KM 155 ZONA RURAL",NULL,"CAIXA POSTAL 052","zona rural",8827,"180197045","RODOVIA  BR 364 MARECHAL RONDON 01","0","CASA 3","marechal rondon 01","100.0","0.0","42.86","74.29","-11.9637633","-60.9566822","110018905000040","-9.942103","-63.055725","110002305000040","-9.9420915","-63.055726","1.2834253","320996.20983259","1","278494.31770038",False,False
956,"RUA PADRE FEIJO VILA NOVA","1522.0",NULL,"vila nova",407072,"215339252","AVENIDA PADRE FEIJO VILA NOVA","1019",NULL,"vila nova","100.0","66.95","100.0","93.39","-11.6855899","-61.1650636","110018905000050","-11.688892","-61.168396","110018905000013","-11.688892","-61.168396","0","516.22635062","1","4.83701112",False,True
957,"AV CURITIBA VILA NOVA","1316.0","ZONA URBANA","vila nova",13105,"215140906","RUA  CURITIBA CENTRO","2411",NULL,"centro","100.0","54.58","26.67","83.58","-11.6871879","-61.1642089","110018905000050","-9.418737","-61.998846","110013005000006","-9.418737","-61.998846","0","268232.06233884","1","266766.88621751",False,NULL
958,"AV DOS IMIGRANTES CTG","1845.0",NULL,"ctg",79563,"1361261","AVENIDA  DOS IMIGRANTES COSTA E SILVA","2423",NULL,"costa e silva","100.0","76.15","25.0","87.73","-11.691843","-61.170365","110018905000050","-8.742158","-63.901218","110020505060093","-8.742158","-63.901218","0","443691.66858129","1","442503.02618156",False,False
959,"AVENIDA ODEGAR MAXIMIANO RAMOS VIEIRA ESQUINA C/ PADRE FEIJO VILA NOVA","1706.0",NULL,"vila nova",57459,"1246913","RUA  FEIJO RIACHUELO","1708","CASA FRENTE","riachuelo","100.0","99.88","22.22","92.2","-11.6899405326803","-61.1688223109219","110018905000050","-10.898899","-61.924889","110012205000086","-10.898899","-61.924889","0","120555.51464162","1","120180.87938065",False,False
960,"RUA PARA NOVA PIMENTA","1202.0","ESQ/ COM AV. SAO LUI","nova pimenta",27984,"1298052","TRAVESSAO  DA 628 PARA A 630 TARILANDIA","85","CASA 2","tarilandia","100.0","7.07","36.36","75.05","-11.686895","-61.1615983","110018905000052","-10.94214","-62.905968","110011425000013","-10.94214","-62.905968","0","207440.83302168","1","207279.24153714",False,False
961,"AVENIDA ANTONIO RICARDO DE LIMA SERINGAL","541.0","ESCOLA","seringal",432229,"1411717","AVENIDA  ANTONIO RICARDO DE LIMA SERINGAL","323",NULL,"seringal","100.0","59.7","100.0","91.94","-11.679574","-61.1711921","110018905000053","-11.678128","-61.17205","110018905000007","-11.678128","-61.17205","0","185.95694873","1","4.13030609",False,NULL
962,"AV. PIMENTA BUENO JARDIM DAS OLIVEIRAS","263.0",NULL,"jardim das oliveiras",27261,"180260427","AVENIDA  PIMENTA BUENO TRIANGULO","361",NULL,"triangulo","100.0","72.85","20.69","86.64","-11.668568","-61.1990401","110018905000061","-10.79027","-65.336438","110010605000012","-10.79027","-65.336438","0","461689.55266127","1","461774.90003948",False,False
963,"ESTRADA DO AEROPORTO BELA VISTA","337.0","AEROPORTO","bela vista",119179,"180248018","ESTRADA  DO AEROPORTO PRIMAVERA","375","CASA 2","primavera","100.0","89.87","31.58","91.13","-11.6552497","-61.1893782","110018905000062","-9.417802","-62.007084","110013005000053","-9.417923","-62.007084","13.45460465","264363.00984314","1","262742.3953136",False,False
964,"RUA ESPORTES",NULL,"SETOR URUCUMACUA",NULL,26865,"1754154","TRAVESSA  DOS ESPORTES CENTRO","3346",NULL,"centro","100.0","0.0","0.0","70.0","-12.2283222","-60.6841427","110018915000026","-11.200399","-61.51887","110120305000003","-11.2005285","-61.518812499999996","15.70638077","146028.08375124","1","144834.08411501",False,NULL
965,"FAZENDA DIMBA",NULL,NULL,NULL,215012,"1706394","FAZENDA  IMBURANA LINHA 125","125",NULL,"linha 125","82.76","0.0","0.0","57.93","-11.8807451","-60.8474091","110018915000003","-12.606864","-61.510128","110146805000019","-12.606857","-61.506783999999996","362.87244317","108190.3400491","1","100719.79683056",False,False
966,"ESTRADA DO CALCARIO - KM 100",NULL,NULL,NULL,111558,"180244130","ESTRADA  DO CALCARIO ESPIGAO DO OESTE","7",NULL,"espigao do oeste","100.0","0.0","0.0","70.0","-11.69243272","-60.64710752","110018915000004","-11.572124","-60.959391","110009805000023","-11.578639","-60.965156","958.7459553","36547.58151163","1","17412.12294583",False,False
967,"LINHA 108 SETOR CALCARIO",NULL,NULL,NULL,18973,"217728259","AVENIDA  E RESIDENCIAL ESPLANADA","2495",NULL,"residencial esplanada","100.0","0.0","0.0","70.0","-11.6931574","-60.5480736","110018915000006","-11.717191","-61.755266","110028805000078","-12.287349","-61.755162","63398.76528042","131469.45733073","1","127524.37889759",False,NULL
968,"AVENIDA PRIMO FAVALECA ITAPORANGA","131.0","SETOR ITAPORANGA","itaporanga",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0.0","-11.6284017","-61.1976642","110018920000001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",NULL,NULL,NULL
969,"RUA MARIA RIGO FERREIRA DISTRITO ITAPORANGA","140.0","ROD. 387KM 01","distrito itaporanga",76832,"92292346","RUA  JOSE FERREIRA VISTA ALEGRE","285",NULL,"vista alegre","76.19","49.12","32.26","66.38","-11.629586","-61.1985628","110018920000001","-9.653102","-65.731089","110020545000017","-9.653102","-65.731089","0","541866.06511198","1","540989.43845307",False,False
970,"RUA RAIMUNDO CANTUARIA JARDIM SANTANA","9589.0","ENTRE","jardim santana",58183,"1424940","AVENIDA  RAIMUNDO CANTUARIA JARDIM SANTANA","9625",NULL,"jardim santana","100.0","99.63","100.0","99.93","-8.7540217","-63.8250817","110020505000007","-8.754093","-63.824666","110020505000007","-8.754093","-63.824666","0","46.36814742","1","0",True,NULL
971,"RUA TURMALINA JARDIM SANTANA","10015.0","ZONA LESTE","jardim santana",855439,"108728018","RUA  TURMALINA JARDIM SANTANA","9761",NULL,"jardim santana","100.0","97.46","100.0","99.49","-8.7526983","-63.8166564","110020505000009","-8.753751","-63.818531","110020505000009","-8.753737000000001","-63.8185125","2.56068311","236.9504468","1","0",True,NULL
972,"RUA 13 DE MAIO MOCAMBO","2170.0",NULL,"mocambo",52502,"1751246","RUA  TREZE DE MAIO CENTRO","2163",NULL,"centro","100.0","99.68","30.77","93.01","-8.76738832","-63.90276734","110020505060024","-9.18437","-63.181512","110110405000005","-9.18437","-63.181512","0","91789.33774208","1","91384.98429658",False,NULL
973,"RUA ESCORPIAO ULISSES GUIMARAES","11511.0",NULL,"ulisses guimaraes",271342,"1427756","RUA  ESCORPIAO ULISSES GUIMARAES","11516",NULL,"ulisses guimaraes","100.0","99.96","100.0","99.99","-8.775279687","-63.80330074","110020505000018","-8.775318","-63.803559","110020505000018","-8.775318","-63.803559","0","28.69904867","1","0",True,NULL
974,"RUA ORION ULISSES GUIMARAES","102.0",NULL,"ulisses guimaraes",53426,"1429168","RUA  ORION ULISSES GUIMARAES","2458","FRENTE","ulisses guimaraes","100.0","4.15","100.0","80.83","-8.773481200000004","-63.8029877","110020505000018","-8.777883","-63.80262","110020505000024","-8.777883","-63.80262","0","491.12362399","1","6.92149554",False,True
975,"RUA ORION ULISSES GUIMARAES","2701.0","ZONA LESTE","ulisses guimaraes",271185,"1427939","RUA  ORION ULISSES GUIMARAES","2752",NULL,"ulisses guimaraes","100.0","98.15","100.0","99.63","-8.775641","-63.802998","110020505000018","-8.775184","-63.80269","110020505000018","-8.775184","-63.80269","0","61.05663328","1","0",True,NULL
976,"RUA RIO LAJE RONALDO ARAGAO","11927.0","ZONA LESTE","ronaldo aragao",370008,"92010433","RUA  RIO LAJE RONALDO ARAGAO","11927",NULL,"ronaldo aragao","100.0","100.0","100.0","100.0","-8.7835264","-63.7999749","110020505000025","-8.783817","-63.799921","110020505000025","-8.783817","-63.799921","0","32.85166838","1","0",True,NULL
