"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
175,"RUA COIMBRA","4994.0",NULL,"FLODOALDO PONTES PINTO",458469,"1561714","RUA  COIMBRA","4994",NULL,"FLODOALDO PONTES PINTO","100.0","100.0","100.0","90.0","-8.749138800000004","-63.8663855","110020505070034","-8.74892","-63.866464","110020505070034","-8.74892","-63.866464","0","25.81381682","1","0",True,NULL
176,"RUA PAULO FREIRE","4767.0",NULL,"FLODOALDO PONTES PINTO",816410,"1562281","RUA  PAULO FREIRE","4767",NULL,"FLODOALDO PONTES PINTO","100.0","100.0","100.0","90.0","-8.7523242","-63.8683903","110020505070035","-8.752831","-63.867897","110020505070035","-8.752831","-63.867897","0","78.19761594","1","0",True,NULL
177,"RUA PAULO FREIRE","4767.0",NULL,"FLODOALDO PONTES PINTO",816410,"1562281","RUA  PAULO FREIRE","4767",NULL,"FLODOALDO PONTES PINTO","100.0","100.0","100.0","90.0","-8.7524037","-63.868376","110020505070035","-8.752831","-63.867897","110020505070035","-8.752831","-63.867897","0","70.91365613","1","0",True,NULL
178,"RUA TRINDADE","3454.0",NULL,"FLODOALDO PONTES PINTO",328456,"1562521","RUA  TRINDADE","3454",NULL,"FLODOALDO PONTES PINTO","100.0","100.0","100.0","90.0","-8.742902939","-63.86586939","110020505070036","-8.742445","-63.866255","110020505070036","-8.742445","-63.866255","0","66.24911812","1","0",True,NULL
179,"AVENIDA CALAMA","5262.0",NULL,"FLODOALDO PONTES PINTO",321553,"215093663","AVENIDA  CALAMA","5252","SOBRADO 1","FLODOALDO PONTES PINTO","100.0","99.81","100.0","89.96","-8.7451584","-63.8687132","110020505070037","-8.745145","-63.868904","110020505070037","-8.745145","-63.868904","0","21.02224288","1","0",True,NULL
180,"RUA DELEGADO MAURO DOS SANTOS","893.0",NULL,"AGENOR DE CARVALHO",952575,"215217422","RUA DELEGADO MAURO DOS SANTOS","893","ANEXO CASA","AGENOR M DE CARVALHO","100.0","100.0","100.0","90.0","-8.76397","-63.861747","110020505070041","-8.763913","-63.86144","110020505070041","-8.763893","-63.8614745","4.39553867","34.32850422","1","0",True,NULL
181,"RUA GOVERNADOR ARI MARCOS","1050.0",NULL,"AGENOR DE CARVALHO",69749,"1564323","RUA GOVERNADOR ARI MARCOS","1050",NULL,"AGENOR MARTINS DE CARVALHO","100.0","100.0","100.0","90.0","-8.766503200000002","-63.8643473","110020505070042","-8.766471","-63.864812","110020505070042","-8.766471","-63.864812","0","51.19406322","1","0",True,NULL
182,"RUA ESTER SALES","1600.0","PREDIO DA IGREJA","AGENOR MARTINS DE CARVALHO",69705,"1564363","RUA  ESTHER SALES","1101",NULL,"AGENOR MARTINS DE CARVALHO","100.0","68.81","100.0","83.76","-8.7611984","-63.8651329","110020505070043","-8.765498","-63.864183","110020505070042","-8.765498","-63.864183","0","489.358493","1","44.64244538",False,True
183,"RUA EDUARDO LIMA E SILVA","1124.0",NULL,"AGENOR DE CARVALHO",544284,"1565641","RUA  EDUARDO LIMA E SILVA","1124",NULL,"AGENOR MARTINS DE CARVALHO","100.0","100.0","100.0","90.0","-8.76616","-63.871903","110020505070045","-8.7662","-63.872143","110020505070045","-8.7662","-63.872143","0","26.74747951","1","0",True,NULL
184,"AVENIDA PREFEITO CHIQUILITO ERSE","2166.0",NULL,"NOVA PORTO VELHO",293668,"1556494","AVENIDA PREFEITO CHIQUILITO ERSE","2165",NULL,"NOVA PORTO VELHO","100.0","99.95","100.0","89.99","-8.757678800000004","-63.8747718","110020505070047","-8.757577","-63.875168","110020505070019","-8.757577","-63.875168","0","44.98920019","1","8.64701571",False,True
185,"RUA ANARI","6199.0",NULL,"JD. ELDORADO",492820,"92271053","RUA  ANARI","6199",NULL,"ELDORADO","100.0","100.0","100.0","90.0","-8.75757982","-63.86834918","110020505070048","-8.787552","-63.869315","110020505080086","-8.787552","-63.869315","0","3334.44860161","1","3228.65681169",False,False
186,"RUA MARIO QUINTANA","4320.0",NULL,"RIO MADEIRA",704012,"1569139","RUA  MARIO QUINTANA","4320",NULL,"RIO MADEIRA","100.0","100.0","100.0","90.0","-8.7370657","-63.8778501","110020505070055","-8.736623","-63.878293","110020505070055","-8.736623","-63.878293","0","69.2288978","1","0",True,NULL
187,"RUA GUANABARA","1797.0",NULL,"SAO CRISTOVAO",578967,"1339738","RUA  GUANABARA","1797",NULL,"SAO CRISTOVAO","100.0","100.0","100.0","90.0","-8.79316","-63.87839167","110020505080061","-8.759288","-63.891069","110020505060019","-8.759288","-63.891069","0","4015.79878237","1","3843.70753724",False,False
188,"AVENIDA GOVERNADOR JORGE TEIXEIRA","3146.0",NULL,"INDUSTRIAL",379724,"1570826","AVENIDA GOVERNADOR JORGE TEIXEIRA","3146",NULL,"INDUSTRIAL","100.0","100.0","100.0","90.0","-8.741170736000004","-63.88906245","110020505070060","-8.741221","-63.889492","110020505070060","-8.741221","-63.889492","0","47.53876117","1","0",True,NULL
189,"AVENIDA DOS IMIGRANTES","4884.0",NULL,"INDUSTRIAL",951766,"215152249","AVENIDA  DOS IMIGRANTES","4839","FRENTE 1","INDUSTRIAL","100.0","99.08","100.0","89.82","-8.7382676","-63.8790881","110020505070060","-8.73705","-63.87925","110020505070059","-8.7370515","-63.879257499999994","0.84099147","136.55536715","1","52.13225916",False,True
190,"RUA THALES BENEVIDES",NULL,NULL,"RIO MADEIRA",865222,"218214959","RUA  THALES BENEVIDES","5355","ANDAR 4","RIO MADEIRA","100.0",NULL,"100.0","100.0","-8.73725","-63.873389","110020505070065","-8.737373","-63.874798","110020505070065","-8.737373","-63.874798","0","155.4585035","1","0",True,NULL
191,"RUA DOUTOR AGENOR DE CARVALHO","1029.0",NULL,"AGENOR DE CARVALHO",834122,"1565947","RUA DOUTOR AGENOR DE CARVALHO","1029",NULL,"AGENOR M DE CARVALHO","100.0","100.0","100.0","90.0","-8.7634787","-63.86991729","110020505070067","-8.764188","-63.870313","110020505070067","-8.764188","-63.870313","0","90.0651227","1","0",True,NULL
192,"RUA RAIMUNDO CANTUARIA","5129.0",NULL,"AGENOR DE CARVALHO",952773,"215217718","AVENIDA  RAIMUNDO CANTUARIA","5128","CASA 2","AGENOR M DE CARVALHO","100.0","99.98","100.0","90.0","-8.762710200000004","-63.8642262","110020505070068","-8.76334","-63.864144","110020505070041","-8.76334","-63.864144","0","70.61089412","1","31.23609463",False,True
193,"RUA CLEA MERCES","4914.0","COM A RUA REVERENDO","AGENOR DE CARVALHO",72835,"215105086","RUA  CLEA MERCES","4914","EDIFICIO 1","AGENOR M DE CARVALHO","100.0","100.0","100.0","90.0","-8.7573252","-63.8646209","110020505070068","-8.757043","-63.864638","110020505070051","-8.757043","-63.864638","0","31.43547486","1","2.05834078",False,NULL
194,"RUA RAIMUNDO MERCES","4951.0",NULL,"AGENOR DE CARVALHO",72839,"92253850","RUA  RAIMUNDO MERCES","4951",NULL,"AGENOR M DE CARVALHO","100.0","100.0","100.0","90.0","-8.757194712","-63.86313375","110020505070069","-8.75742","-63.863011","110020505070051","-8.75742","-63.863011","0","28.45225078","1","3.00480748",False,NULL
195,"RUA MATRINCHA","996.0","ANEXO DA UNOPAR","LAGOA",736833,"215074654","RUA  MATRINCHA","996",NULL,"LAGOA","100.0","100.0","100.0","90.0","-8.76955890097541","-63.86785766115771","110020505070074","-8.76878","-63.867974","110020505070054","-8.76878","-63.867974","0","87.54851787","1","0",False,NULL
196,"AV. RIO DE JANEIRO","4934.0",NULL,"LAGOA",736556,"1568653","AVENIDA  RIO DE JANEIRO","4934",NULL,"LAGOA","100.0","100.0","100.0","90.0","-8.768645","-63.869291","110020505070074","-8.76862","-63.869245","110020505070054","-8.76862","-63.869245","0","5.76911258","1","0",False,NULL
197,"AVENIDA RIO DE JANEIRO","4864.0","AO LADO DO SESI","AGENOR DE CARVALHO",338936,"92252743","AVENIDA  RIO DE JANEIRO","4865",NULL,"AGENOR M DE CARVALHO","100.0","99.98","100.0","90.0","-8.7691339","-63.8699439","110020505070074","-8.768592","-63.869734","110020505070044","-8.768592","-63.869734","0","64.52090877","1","5.2742845",False,True
198,"RUA MATRINCHA","895.0",NULL,"LAGOA",736834,"215074659","RUA  MATRINCHA","850",NULL,"LAGOA","100.0","94.97","100.0","88.99","-8.7691895","-63.8708039","110020505070074","-8.770012","-63.868695","110020505070054","-8.770012","-63.868695","0","249.15109258","1","0",False,NULL
199,"AVENIDA RIO DE JANEIRO","4734.0",NULL,"LAGOA",736554,"1568650","AVENIDA  RIO DE JANEIRO","4734",NULL,"LAGOA","100.0","100.0","100.0","90.0","-8.7693773","-63.8708239","110020505070074","-8.769134","-63.871276","110020505070054","-8.769134","-63.871276","0","56.57181488","1","0",False,NULL
200,"RUA VICOSA","1449.0","CASA","CONCEICAO",919073,"1572647","RUA  VICOSA","1449",NULL,"CONCEICAO","100.0","100.0","100.0","90.0","-8.796575000000002","-63.889669","110020505080004","-8.796608","-63.889754","110020505080004","-8.796608","-63.889754","0","10.03533668","1","0",True,NULL
201,"RUA GOVERNADOR VALADARES","3601.0",NULL,"CONCEICAO",139927,"97584580","RUA GOVERNADOR VALADARES","3601",NULL,"CONCEICAO","100.0","100.0","100.0","90.0","-8.798406","-63.8923997","110020505080006","-8.798713","-63.89266","110020505080006","-8.798713","-63.89266","0","44.53634279","1","0",True,NULL
202,"RUA QUINZE DE NOVEMBRO","3937.0",NULL,"CONCEICAO",545213,"92255679","RUA  QUINZE DE NOVEMBRO","3937",NULL,"CONCEICAO","100.0","100.0","100.0","90.0","-8.799154253","-63.88749414","110020505080007","-8.798825","-63.887002","110020505080007","-8.798825","-63.887002","0","65.30682679","1","0",True,NULL
203,"RUA SERRA DA COTIA","3274.0",NULL,"ELETRONORTE",859633,"92257539","RUA  SERRA DA COTIA","3274",NULL,"ELETRONORTE","100.0","100.0","100.0","90.0","-8.796474525000002","-63.8963628","110020505080011","-8.796469","-63.896472","110020505080011","-8.796469","-63.896472","0","12.01539652","1","0",True,NULL
204,"RUA ALGODOEIRO","3130.0",NULL,"ELETRONORTE",830902,"92257907","RUA  ALGODOEIRO","3130",NULL,"ELETRONORTE","100.0","100.0","100.0","90.0","-8.797301701","-63.89794894","110020505080012","-8.797205","-63.898065","110020505080012","-8.797205","-63.898065","0","16.68146465","1","0",True,NULL
205,"RUA ALGODOEIRO","3060.0",NULL,"ELETRONORTE",830900,"92257905","RUA  ALGODOEIRO","3060",NULL,"ELETRONORTE","100.0","100.0","100.0","90.0","-8.797314","-63.8985419","110020505080012","-8.797065","-63.898555","110020505080012","-8.797065","-63.898555","0","27.724971","1","0",True,NULL
206,"RUA DAS FAVEIRAS","3123.0",NULL,"ELETRONORTE",583489,"1438441","RUA  DAS FAVEIRAS","3122",NULL,"ELETRONORTE","100.0","99.97","100.0","89.99","-8.7939942","-63.8963341","110020505080018","-8.794027","-63.896103","110020505080018","-8.794027","-63.896103","0","25.65566164","1","0",True,NULL
207,"RUA ANARI","6039.0",NULL,"ELDORADO",492844,"92271070","RUA  ANARI","6039",NULL,"ELDORADO","100.0","100.0","100.0","90.0","-8.7917426","-63.8788494","110020505080062","-8.786919","-63.870731","110020505080086","-8.786919","-63.870731","0","1040.94678511","1","850.27029191",False,False
208,"RUA GAROPABA","2615.0",NULL,"COHAB FLORESTA",347550,"1454173","RUA  GAROPABA","2614","FRENTE","COHAB","100.0","99.96","100.0","89.99","-8.791269","-63.8808067","110020505080062","-8.791155","-63.881075","110020505080062","-8.791155","-63.881075","0","32.09272711","1","0",True,NULL
209,"RUA DAS MANGUEIRAS","1201.0",NULL,"ELETRONORTE",894551,"1438544","RUA  DAS MANGUEIRAS","1201",NULL,"ELETRONORTE","100.0","100.0","100.0","90.0","-8.7946007","-63.8957556","110020505080019","-8.794713","-63.895613","110020505080019","-8.794713","-63.895613","0","20.03693837","1","0",True,NULL
210,"BR 364 LINHA 101 KM 60",NULL,"UNIAO BANDEIRANTES",NULL,1509,"180194914","RODOVIA  BR 364","521","BARRACAO 1","PROJETO DE ASSENTAMENTO DIRIGIDO BURAREIRO","100.0",NULL,"0.0","100.0","-8.78927","-63.896513","110020505080020","-9.863406","-63.057612","110002305000084","-9.8633685","-63.057612","4.16981549","150792.11352312","1","150182.0432464",False,False
211,"RUA TUTOIA","3340.0","VILA DA ELETRONORTE","ELETRONORTE",512126,"1575764","RUA  TUTOIA","2819",NULL,"ELETRONORTE","100.0","84.4","100.0","86.88","-8.7871613","-63.8971534","110020505080020","-8.789918","-63.9006","110020505080114","-8.789918","-63.9006","0","487.24688208","1","5.49891388",False,True
212,"ESTRADA AREIA BRANCA","1104.0","ESQ DOMINGO ALEGRE","AREIA BRANCA",815104,"215667318","ESTRADA  AREIA BRANCA","1104",NULL,"AREIA BRANCA","100.0","100.0","100.0","90.0","-8.8004515","-63.9009988","110020505080021","-8.800137","-63.901188","110020505080088","-8.800137","-63.901188","0","40.68418518","1","6.22095045",False,True
213,"RUA JOAO PAULO I","2655.0",NULL,"NOVO HORIZONTE",402875,"92260844","RUA  JOAO PAULO I","2501","QUADRA 2","NOVO HORIZONTE","100.0","94.2","100.0","88.84","-8.801055","-63.8947589","110020505080022","-8.802285","-63.89747","110020505080099","-8.802308","-63.897435","4.61869941","327.8062757","1","42.2009157",False,True
214,"RUA ARCO VERDE","95.0",NULL,"NOVA FLORESTA",467940,"1443186","RUA  ARCO VERDE","94",NULL,"NOVA FLORESTA","100.0","98.95","100.0","89.79","-8.781723683","-63.8930452","110020505080030","-8.78165","-63.892663","110020505080030","-8.78165","-63.892663","0","42.79223107","1","0",True,NULL
215,"RUA BURITIS","4316.0",NULL,"NOVA FLORESTA",921421,"108673191","RUA  BURITIS","4652",NULL,"NOVA OURO PRETO","100.0","92.78","64.29","88.56","-8.790318360000002","-63.88754237","110020505080026","-10.721198","-62.274516","110015505000058","-10.721198","-62.274516","0","278102.84069721","1","277066.05789106",False,NULL
216,"AVENIDA JATUARANA","4046.0",NULL,"CONCEICAO",247619,"1572078","AVENIDA  JATUARANA","4046",NULL,"CONCEICAO","100.0","100.0","100.0","90.0","-8.79241609","-63.88970433","110020505080027","-8.79261","-63.889495","110020505080002","-8.792534499999999","-63.889664499999995","20.43062575","31.52852072","1","13.75356024",False,True
217,"RUA DANIEL NERY","1089.0","CASA","NOVA FLORESTA",798611,"1441812","RUA  DANIEL NERY","1070",NULL,"NOVA FLORESTA","100.0","98.26","100.0","89.65","-8.7927167","-63.8934542","110020505080027","-8.792257","-63.893453","110020505080027","-8.792254499999999","-63.8935","5.17223209","51.11654824","1","0",True,NULL
218,"RUA DAS MANGUEIRAS","831.0",NULL,"NOVA FLORESTA",268279,"98328566","RUA  DAS MANGUEIRAS","831",NULL,"NOVA FLORESTA","100.0","100.0","100.0","90.0","-8.7918218","-63.8946885","110020505080029","-8.791772","-63.894852","110020505080029","-8.791772","-63.894852","0","18.8007789","1","0",True,NULL
219,"RUA ABOBORA","5992.0",NULL,"COHAB FLORESTA",796506,"1454366","RUA  ABOBORA","5992",NULL,"COHAB","100.0","100.0","100.0","90.0","-8.788939","-63.872741","110020505080063","-8.78888","-63.872743","110020505080063","-8.78888","-63.872743","0","6.56419","1","0",True,NULL
220,"RUA SEPETIBA","100.0","ENTRE RUAS PARANA E","AREAL DA FLORESTA",746496,"215031455","RUA  SEPETIBA","214",NULL,"FLORESTA","100.0","46.73","100.0","79.35","-8.783422969","-63.88379649","110020505080035","-8.783221","-63.884607","110020505080035","-8.783221","-63.884607","0","91.85551949","1","0",True,NULL
221,"RUA DAS CRIANCAS","4686.0",NULL,"FLORESTA",785382,"1447466","RUA  DAS CRIANCAS","4685",NULL,"FLORESTA","100.0","99.98","100.0","90.0","-8.776910000000004","-63.8812717","110020505080043","-8.776163","-63.881026","110020505080043","-8.776163","-63.881026","0","87.34103138","1","0",True,NULL
222,"RUA ACAI","778.0",NULL,"AREAL DA FLORESTA",301510,"217600770","RUA  ACAI","1952",NULL,"FLORESTA","100.0","39.86","100.0","77.97","-8.777438500000002","-63.88171673","110020505080043","-8.780603","-63.876","110020505080119","-8.780603","-63.876","0","720.05823191","1","615.4827671",False,True
223,"RUA DO SOL","772.0",NULL,"FLORESTA",785562,"1447747","RUA  DO SOL","772",NULL,"FLORESTA","100.0","100.0","100.0","90.0","-8.7789171","-63.8848263","110020505080043","-8.778962","-63.884714","110020505080043","-8.778962","-63.884714","0","13.3125808","1","0",True,NULL
224,"RUA OITO DE JULHO","1960.0",NULL,"CASTANHEIRA",884586,"92266873","RUA  OITO DE JULHO","1959",NULL,"CASTANHEIRA","100.0","99.95","100.0","89.99","-8.797298394","-63.86612713","110020505080049","-8.79735","-63.865737","110020505080049","-8.79735","-63.865737","0","43.25253081","1","0",True,NULL
225,"RUA OITO DE JULHO","1730.0",NULL,"CASTANHEIRA",584733,"1450280","RUA  OITO DE JULHO","1729",NULL,"CASTANHEIRA","100.0","99.94","100.0","89.99","-8.795381600000002","-63.8662999","110020505080050","-8.795394","-63.865929","110020505080050","-8.795394","-63.865929","0","40.78059081","1","0",True,NULL
226,"RUA GRUTA AZUL","2124.0","CONJUNTO MAMORE","CASTANHEIRA",497877,"1451195","RUA  GRUTA AZUL","2124",NULL,"CASTANHEIRA","100.0","100.0","100.0","90.0","-8.801718985000004","-63.87354056","110020505080052","-8.801728","-63.873592","110020505080052","-8.801728","-63.873592","0","5.74071378","1","0",True,NULL
227,"RUA BANZO","2194.0","CONJUNTO RIO GUAPORE","CASTANHEIRA",743194,"1451428","RUA  BANZO","2195",NULL,"CASTANHEIRA","100.0","99.95","100.0","89.99","-8.804091700000004","-63.8667767","110020505080053","-8.804015","-63.86627","110020505080053","-8.804015","-63.86627","0","56.3281018","1","0",True,NULL
228,"RUA JERONIMO SANTANA","2940.0","ESCOLA","COHAB",581441,"92267660","RUA  JERONIMO SANTANA","2944",NULL,"COHAB","100.0","99.86","100.0","89.97","-8.793239700000004","-63.8747767","110020505080055","-8.793064","-63.874947","110020505080055","-8.793064","-63.874947","0","27.05375228","1","0",True,NULL
229,"RUA DAS ROSAS","5822.0",NULL,"COHAB",429555,"1453082","RUA  DAS ROSAS","5820","CASA","COHAB","100.0","99.97","100.0","89.99","-8.7942384","-63.8750075","110020505080058","-8.794691","-63.875164","110020505080058","-8.794691","-63.875164","0","53.18409545","1","0",True,NULL
230,"RUA PERCY HOLDER","3594.0",NULL,"CIDADE DO LOBO",509877,"99501473","RUA  PERCI HOLDER","3593",NULL,"CIDADE DO LOBO","100.0","99.97","100.0","89.99","-8.807147294","-63.88546016","110020505080070","-8.806985","-63.885534","110020505080070","-8.806985","-63.885534","0","19.78643702","1","0",True,NULL
231,"RUA JOAO ELIAS DE SOUZA","301.0",NULL,"CIDADE DO LOBO",509916,"180318023","RUA  JOAO ELIAS DE SOUZA","301",NULL,"CIDADE DO LOBO","100.0","100.0","100.0","90.0","-8.806943","-63.8848503","110020505080070","-8.806856","-63.884804","110020505080070","-8.806856","-63.884804","0","10.93022157","1","0",True,NULL
232,"RUA MATO GROSSO","696.0",NULL,"CALADINHO",114713,"91989599","RUA  MATO GROSSO","695",NULL,"SANTIAGO","89.26","99.86","35.29","82.45","-8.80523211","-63.87866563","110020505080074","-10.86689","-61.978466","110012205000158","-10.86689","-61.978466","0","309661.79123573","1","308659.50728854",False,False
233,"RUA TANCREDO NEVES","4718.0",NULL,"CALADINHO",398721,"92268995","RUA  TANCREDO NEVES","4718",NULL,"CALADINHO","100.0","100.0","100.0","90.0","-8.805075","-63.8779027","110020505080074","-8.804953","-63.877632","110020505080074","-8.804953","-63.877632","0","32.69314838","1","0",True,NULL
234,"RUA COLORADO","4588.0",NULL,"CALADINHO",398692,"92268957","RUA  COLORADO","4588",NULL,"CALADINHO","100.0","100.0","100.0","90.0","-8.804440401000004","-63.87859178","110020505080074","-8.804403","-63.87862","110020505080074","-8.804403","-63.87862","0","5.18763586","1","0",True,NULL
235,"RUA CARDEAL","4000.0","CONJUNTO TUCURUI","CALADINHO",258268,"1459314","RUA  CARDEAL","4000",NULL,"CALADINHO","100.0","100.0","100.0","90.0","-8.800037","-63.8822","110020505080078","-8.80003","-63.882146","110020505080078","-8.80003","-63.882146","0","5.98468352","1","0",True,NULL
236,"RUA NOVA ESPERANCA","3189.0",NULL,"CALADINHO",313110,"98489271","RUA  NOVA ESPERANCA","3025",NULL,"COPAS VERDES","100.0","94.86","28.57","88.97","-8.7973959","-63.8848153","110020505080079","-10.866392","-61.984903","110012205000190","-10.866392","-61.984903","0","310246.93351724","1","309259.23542568",False,False
237,"RUA CAETANO","3256.0","PREDIO","CALADINHO",929631,"1460606","RUA  CAETANO","3256",NULL,"CALADINHO","100.0","100.0","100.0","90.0","-8.793730160000004","-63.88391863","110020505080081","-8.793673","-63.88365","110020505080081","-8.793673","-63.88365","0","30.19572174","1","0",True,NULL
238,"RUA DAS CAMELIAS","5301.0",NULL,"ELDORADO",492641,"92270604","RUA  DAS CAMELIAS","5302",NULL,"ELDORADO","100.0","99.98","100.0","90.0","-8.7837572","-63.8739158","110020505080086","-8.783961","-63.874133","110020505080086","-8.783961","-63.874136","0.32967268","32.91264669","1","0",True,NULL
239,"RUA AQUARIQUARA","683.0",NULL,"JARDIM ELDORADO",58680,"92271336","RUA  AQUARIQUARA","683",NULL,"ELDORADO","100.0","100.0","100.0","90.0","-8.787924090000002","-63.86823389","110020505080087","-8.78767","-63.868558","110020505080087","-8.78767","-63.868558","0","45.46195351","1","0",True,NULL
240,"ESTRADA AREIA BRANCA",NULL,"KM 8","AREIA BRANCA",815051,"1463066","ESTRADA  AREIA BRANCA","1450",NULL,"AREIA BRANCA","100.0",NULL,"100.0","100.0","-8.806469","-63.904483","110020505080088","-8.803575","-63.901436","110020505080088","-8.803273","-63.9016395","40.34501081","464.38964763","1","0",True,NULL
241,"RUA HUMBERTO FLORENCIO","5473.0",NULL,"CIDADE NOVA",679954,"1464809","RUA  HUMBERTO FLORENCIO","5472",NULL,"CIDADE NOVA","100.0","99.98","100.0","90.0","-8.811987013","-63.88044405","110020505080094","-8.811458","-63.880835","110020505080094","-8.811458","-63.880835","0","72.83999025","1","0",True,NULL
242,"RUA SECUDARIA","1705.0",NULL,"NOVO HORIZONTE",403167,"180343321","RUA  SECUNDARIA","1706","QUADRA 2","NOVO HORIZONTE","100.0","99.94","100.0","89.99","-8.8052707","-63.8967199","110020505080100","-8.80671","-63.898856","110020505080099","-8.806711","-63.898856","0.11119508","284.0935213","1","6.67690899",False,True
243,"RUA CAMOMILA","2631.0","COMERCIAL","COHAB FLORESTA",796493,"1454365","RUA  CAMOMILA","2631",NULL,"COHAB","100.0","100.0","100.0","90.0","-8.783751000000002","-63.8800562","110020505080118","-8.789203","-63.873095","110020505080063","-8.789203","-63.873095","0","976.06173661","1","749.2874605",False,False
244,"RUA SANTAREM","2137.0","PREDIO","CASTANHEIRA",328797,"217625864","RUA  SANTAREM","1057",NULL,"CASTANHEIRA","100.0","49.46","100.0","79.89","-8.80148602","-63.86946581","110020505080122","-8.801812","-63.867951","110020505080122","-8.801812","-63.867951","0","170.35677108","1","0",True,NULL
245,"RUA RIO BONITO","1953.0",NULL,"AEROCLUBE",388037,"1461088","RUA  RIO BONITO","1953",NULL,"AEROCLUBE","100.0","100.0","100.0","90.0","-8.80377914","-63.86114587","110020505080128","-8.803738","-63.861183","110020505080112","-8.803738","-63.861183","0","6.12970642","1","0",False,NULL
246,"BR 364 SENTIDO ACRE KM 6 TERRA INDIGENA KARITIANA",NULL,"ZONA RURAL",NULL,1509,"180194914","RODOVIA  BR 364","521","BARRACAO 1","PROJETO DE ASSENTAMENTO DIRIGIDO BURAREIRO","100.0",NULL,"0.0","100.0","-8.789466","-63.851752","110020505080130","-9.863406","-63.057612","110002305000084","-9.8633685","-63.057612","4.16981549","147827.68757628","1","146478.20087318",False,False
247,"RUA BOM JESUS","6375.0",NULL,"CIDADE NOVA",337834,"1463938","RUA  BOM JESUS","6384",NULL,"CIDADE NOVA","100.0","99.86","100.0","89.97","-8.808777407","-63.8734012","110020505080135","-8.808968","-63.873519","110020505080090","-8.808968","-63.873519","0","24.83339877","1","0",False,NULL
248,"AVENIDA RIO DE JANEIRO","8069.0",NULL,"TANCREDO NEVES",247225,"1472641","AVENIDA  RIO DE JANEIRO","8069",NULL,"TANCREDO NEVES","100.0","100.0","100.0","90.0","-8.761497983","-63.838349","110020505090025","-8.761596","-63.838258","110020505090025","-8.761596","-63.838258","0","14.79195307","1","0",True,NULL
249,"AVENIDA AMAZONAS","6363.0",NULL,"CUNIA",600422,"92273501","AVENIDA  AMAZONAS","6491",NULL,"CUNIA","100.0","98.03","100.0","89.61","-8.75787191","-63.85537331","110020505090007","-8.758234","-63.854095","110020505090007","-8.758234","-63.854095","0","146.14018302","1","0",True,NULL
250,"RUA FABIA","6382.0",NULL,"IGARAPE",818958,"1468526","RUA  FABIA","6382",NULL,"IGARAPE","100.0","100.0","100.0","90.0","-8.74539445","-63.85684504","110020505090010","-8.745206","-63.856771","110020505090010","-8.745206","-63.856771","0","22.47917907","1","0",True,NULL
251,"RUA JULIA","6430.0","COM ANDREIA","IGARAPE",819091,"215323027","RUA  JULIA","6430",NULL,"IGARAPE","100.0","100.0","100.0","90.0","-8.7481372","-63.8550263","110020505090010","-8.74796","-63.855207","110020505090010","-8.74796","-63.855207","0","27.97546136","1","0",True,NULL
252,"RUA ANDREIA","4512.0",NULL,"IGARAPE",818969,"215322936","RUA  ANDREIA","4517",NULL,"IGARAPE","100.0","99.89","100.0","89.98","-8.746774709","-63.85535195","110020505090010","-8.745519","-63.855532","110020505090010","-8.7455765","-63.855532","6.39371708","141.02383875","1","0",True,NULL
253,"RUA JULIA","6530.0",NULL,"IGARAPE",911313,"1468845","RUA  JULIA","6530",NULL,"IGARAPE","100.0","100.0","100.0","90.0","-8.7479779","-63.8546004","110020505090011","-8.747816","-63.854755","110020505090011","-8.747816","-63.854755","0","24.75431361","1","0",True,NULL
254,"LINHA FRANCISCO BR 364 KM 150",NULL,NULL,"AREA RURAL DE PORTO VELHO",881588,"1559159","RODOVIA  BR 364","66",NULL,"NOVA PORTO VELHO","100.0",NULL,"81.48","100.0","-8.746159","-63.85412","110020505090011","-8.77164","-63.880902","110020505070026","-8.771643000000001","-63.8808545","5.23063872","4085.45386968","1","3830.07015527",False,False
255,"RUA CRISTINA","6386.0",NULL,"IGARAPE",940895,"215073678","RUA  CRISTINA","6386",NULL,"IGARAPE","100.0","100.0","100.0","90.0","-8.7510342","-63.8553698","110020505090015","-8.750748","-63.855583","110020505090015","-8.750748","-63.855583","0","39.51926744","1","0",True,NULL
256,"RUA ALBA","4328.0",NULL,"IGARAPE",940925,"1469822","RUA  ALBA","4328",NULL,"IGARAPE","100.0","100.0","100.0","90.0","-8.749798930000004","-63.8571952","110020505090015","-8.749919","-63.857551","110020505090015","-8.749919","-63.857551","0","41.31925508","1","0",True,NULL
257,"RUA OSVALDO LACERDA","5895.0","CONJUNTO NOVA CAIARI","IGARAPE",776919,"1470737","RUA  OSVALDO LACERDA","5895",NULL,"IGARAPE","100.0","100.0","100.0","90.0","-8.7446457","-63.8628153","110020505090018","-8.744868","-63.862735","110020505090018","-8.744868","-63.862735","0","26.24682984","1","0",True,NULL
